# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -229.30000000 ps, Average over 300 waveforms. Timestamp: 2023-05-26T11:38:01
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-161.36666640	-0.01241764
-161.33333307	-0.01370443
-161.29999973	-0.01464079
-161.26666640	-0.01462399
-161.23333307	-0.01429444
-161.19999973	-0.01358034
-161.16666640	-0.01239458
-161.13333306	-0.01114784
-161.09999973	-0.00969241
-161.06666640	-0.00796831
-161.03333306	-0.00634191
-160.99999973	-0.00455876
-160.96666640	-0.00342383
-160.93333306	-0.00200863
-160.89999973	-0.00133001
-160.86666640	-0.00101921
-160.83333306	-0.00116367
-160.79999973	-0.00151098
-160.76666640	-0.00202159
-160.73333306	-0.00264727
-160.69999973	-0.00312859
-160.66666640	-0.00339158
-160.63333306	-0.00297962
-160.59999973	-0.00190838
-160.56666640	0.00002323
-160.53333306	0.00256361
-160.49999973	0.00580225
-160.46666640	0.00897854
-160.43333306	0.01195709
-160.39999973	0.01451918
-160.36666640	0.01609328
-160.33333306	0.01635336
-160.29999973	0.01539952
-160.26666639	0.01342877
-160.23333306	0.01022039
-160.19999973	0.00610485
-160.16666639	0.00117441
-160.13333306	-0.00402339
-160.09999973	-0.00966858
-160.06666639	-0.01535779
-160.03333306	-0.02089672
-159.99999973	-0.02617612
-159.96666639	-0.03116196
-159.93333306	-0.03582503
-159.89999973	-0.04021428
-159.86666639	-0.04390151
-159.83333306	-0.04707914
-159.79999973	-0.04964337
-159.76666639	-0.05149753
-159.73333306	-0.05262323
-159.69999973	-0.05289400
-159.66666639	-0.05192495
-159.63333306	-0.05051836
-159.59999973	-0.04792208
-159.56666639	-0.04514083
-159.53333306	-0.04162286
-159.49999973	-0.03774515
-159.46666639	-0.03365984
-159.43333306	-0.02965559
-159.39999972	-0.02567952
-159.36666639	-0.02201560
-159.33333306	-0.01864300
-159.29999972	-0.01548306
-159.26666639	-0.01297398
-159.23333306	-0.01042449
-159.19999972	-0.00838402
-159.16666639	-0.00670301
-159.13333306	-0.00499716
-159.09999972	-0.00339070
-159.06666639	-0.00173369
-159.03333306	0.00004257
-158.99999972	0.00193775
-158.96666639	0.00351670
-158.93333306	0.00515860
-158.89999972	0.00702878
-158.86666639	0.00822271
-158.83333306	0.00917928
-158.79999972	0.00976274
-158.76666639	0.00959052
-158.73333306	0.00866668
-158.69999972	0.00695292
-158.66666639	0.00453674
-158.63333306	0.00129540
-158.59999972	-0.00279788
-158.56666639	-0.00725358
-158.53333305	-0.01210737
-158.49999972	-0.01751432
-158.46666639	-0.02274264
-158.43333305	-0.02789539
-158.39999972	-0.03274341
-158.36666639	-0.03724227
-158.33333305	-0.04073441
-158.29999972	-0.04345695
-158.26666639	-0.04489415
-158.23333305	-0.04518109
-158.19999972	-0.04412974
-158.16666639	-0.04185484
-158.13333305	-0.03836784
-158.09999972	-0.03412110
-158.06666639	-0.02880875
-158.03333305	-0.02289553
-157.99999972	-0.01686551
-157.96666639	-0.01083069
-157.93333305	-0.00496799
-157.89999972	-0.00001608
-157.86666639	0.00405952
-157.83333305	0.00715154
-157.79999972	0.00945918
-157.76666639	0.01086775
-157.73333305	0.01142949
-157.69999972	0.01182969
-157.66666638	0.01173665
-157.63333305	0.01142838
-157.59999972	0.01150201
-157.56666638	0.01194620
-157.53333305	0.01245970
-157.49999972	0.01329530
-157.46666638	0.01440393
-157.43333305	0.01578708
-157.39999972	0.01730790
-157.36666638	0.01880534
-157.33333305	0.02016660
-157.29999972	0.02171216
-157.26666638	0.02297140
-157.23333305	0.02405896
-157.19999972	0.02502176
-157.16666638	0.02600806
-157.13333305	0.02652088
-157.09999972	0.02698610
-157.06666638	0.02692608
-157.03333305	0.02628410
-156.99999972	0.02502876
-156.96666638	0.02326667
-156.93333305	0.02055046
-156.89999971	0.01692043
-156.86666638	0.01221814
-156.83333305	0.00661022
-156.79999971	-0.00019314
-156.76666638	-0.00802953
-156.73333305	-0.01643912
-156.69999971	-0.02540586
-156.66666638	-0.03469076
-156.63333305	-0.04364575
-156.59999971	-0.05150296
-156.56666638	-0.05855347
-156.53333305	-0.06380120
-156.49999971	-0.06704975
-156.46666638	-0.06794055
-156.43333305	-0.06638225
-156.39999971	-0.06242097
-156.36666638	-0.05584660
-156.33333305	-0.04726428
-156.29999971	-0.03679524
-156.26666638	-0.02495224
-156.23333305	-0.01251523
-156.19999971	0.00040781
-156.16666638	0.01285665
-156.13333305	0.02411265
-156.09999971	0.03396113
-156.06666638	0.04179610
-156.03333304	0.04734203
-155.99999971	0.05032905
-155.96666638	0.05098722
-155.93333304	0.04903110
-155.89999971	0.04489089
-155.86666638	0.03896727
-155.83333304	0.03171844
-155.79999971	0.02372367
-155.76666638	0.01577957
-155.73333304	0.00810152
-155.69999971	0.00131150
-155.66666638	-0.00425641
-155.63333304	-0.00842255
-155.59999971	-0.01079657
-155.56666638	-0.01151405
-155.53333304	-0.01048466
-155.49999971	-0.00843231
-155.46666638	-0.00520355
-155.43333304	-0.00147160
-155.39999971	0.00226355
-155.36666638	0.00565036
-155.33333304	0.00860251
-155.29999971	0.01086516
-155.26666638	0.01233745
-155.23333304	0.01277370
-155.19999971	0.01232648
-155.16666637	0.01143459
-155.13333304	0.00975018
-155.09999971	0.00786808
-155.06666637	0.00619671
-155.03333304	0.00454217
-154.99999971	0.00325084
-154.96666637	0.00209074
-154.93333304	0.00092109
-154.89999971	0.00021229
-154.86666637	-0.00059717
-154.83333304	-0.00143641
-154.79999971	-0.00201803
-154.76666637	-0.00263236
-154.73333304	-0.00309563
-154.69999971	-0.00310103
-154.66666637	-0.00279831
-154.63333304	-0.00199852
-154.59999971	-0.00051339
-154.56666637	0.00132203
-154.53333304	0.00392778
-154.49999971	0.00693218
-154.46666637	0.01015501
-154.43333304	0.01360291
-154.39999971	0.01684000
-154.36666637	0.01951364
-154.33333304	0.02201192
-154.29999970	0.02353735
-154.26666637	0.02438302
-154.23333304	0.02433442
-154.19999970	0.02294252
-154.16666637	0.02061874
-154.13333304	0.01715440
-154.09999970	0.01308056
-154.06666637	0.00822271
-154.03333304	0.00317952
-153.99999970	-0.00212062
-153.96666637	-0.00687247
-153.93333304	-0.01100208
-153.89999970	-0.01441697
-153.86666637	-0.01686418
-153.83333304	-0.01783278
-153.79999970	-0.01755757
-153.76666637	-0.01615188
-153.73333304	-0.01391827
-153.69999970	-0.01076669
-153.66666637	-0.00708632
-153.63333304	-0.00314678
-153.59999970	0.00066133
-153.56666637	0.00428727
-153.53333304	0.00767468
-153.49999970	0.01038761
-153.46666637	0.01272317
-153.43333303	0.01411061
-153.39999970	0.01472720
-153.36666637	0.01444468
-153.33333303	0.01324571
-153.29999970	0.01140305
-153.26666637	0.00868747
-153.23333303	0.00534497
-153.19999970	0.00089257
-153.16666637	-0.00404200
-153.13333303	-0.00951246
-153.09999970	-0.01543544
-153.06666637	-0.02148217
-153.03333303	-0.02760772
-152.99999970	-0.03322841
-152.96666637	-0.03800525
-152.93333303	-0.04161395
-152.89999970	-0.04392610
-152.86666637	-0.04436569
-152.83333303	-0.04292738
-152.79999970	-0.03985937
-152.76666637	-0.03536787
-152.73333303	-0.02958619
-152.69999970	-0.02292371
-152.66666637	-0.01616979
-152.63333303	-0.00945524
-152.59999970	-0.00311538
-152.56666636	0.00183431
-152.53333303	0.00564563
-152.49999970	0.00805002
-152.46666636	0.00880230
-152.43333303	0.00834485
-152.39999970	0.00677896
-152.36666636	0.00423389
-152.33333303	0.00134473
-152.29999970	-0.00174293
-152.26666636	-0.00480941
-152.23333303	-0.00723653
-152.19999970	-0.00943291
-152.16666636	-0.01140582
-152.13333303	-0.01275516
-152.09999970	-0.01409692
-152.06666636	-0.01535304
-152.03333303	-0.01680517
-151.99999970	-0.01814643
-151.96666636	-0.01997974
-151.93333303	-0.02239321
-151.89999970	-0.02523697
-151.86666636	-0.02831554
-151.83333303	-0.03142514
-151.79999969	-0.03443202
-151.76666636	-0.03704005
-151.73333303	-0.03898738
-151.69999969	-0.03968791
-151.66666636	-0.03974929
-151.63333303	-0.03866979
-151.59999969	-0.03702345
-151.56666636	-0.03439731
-151.53333303	-0.03172716
-151.49999969	-0.02857392
-151.46666636	-0.02582781
-151.43333303	-0.02330504
-151.39999969	-0.02109780
-151.36666636	-0.01953837
-151.33333303	-0.01863077
-151.29999969	-0.01834037
-151.26666636	-0.01803406
-151.23333303	-0.01848526
-151.19999969	-0.01899972
-151.16666636	-0.01976105
-151.13333303	-0.02110733
-151.09999969	-0.02245382
-151.06666636	-0.02411368
-151.03333303	-0.02604531
-150.99999969	-0.02795965
-150.96666636	-0.02987196
-150.93333302	-0.03148276
-150.89999969	-0.03284780
-150.86666636	-0.03368401
-150.83333302	-0.03403730
-150.79999969	-0.03333813
-150.76666636	-0.03239207
-150.73333302	-0.03078187
-150.69999969	-0.02858605
-150.66666636	-0.02643097
-150.63333302	-0.02379597
-150.59999969	-0.02098260
-150.56666636	-0.01859153
-150.53333302	-0.01640264
-150.49999969	-0.01463331
-150.46666636	-0.01335637
-150.43333302	-0.01259848
-150.39999969	-0.01237940
-150.36666636	-0.01284215
-150.33333302	-0.01372937
-150.29999969	-0.01521660
-150.26666636	-0.01708455
-150.23333302	-0.01919805
-150.19999969	-0.02142834
-150.16666636	-0.02376277
-150.13333302	-0.02617623
-150.09999969	-0.02808923
-150.06666635	-0.02992985
-150.03333302	-0.03169518
-149.99999969	-0.03278064
-149.96666635	-0.03373700
-149.93333302	-0.03457168
-149.89999969	-0.03483248
-149.86666635	-0.03482698
-149.83333302	-0.03469493
-149.79999969	-0.03425835
-149.76666635	-0.03352902
-149.73333302	-0.03296336
-149.69999969	-0.03238612
-149.66666635	-0.03219234
-149.63333302	-0.03192233
-149.59999969	-0.03192623
-149.56666635	-0.03210478
-149.53333302	-0.03230135
-149.49999969	-0.03282653
-149.46666635	-0.03286763
-149.43333302	-0.03305631
-149.39999969	-0.03271055
-149.36666635	-0.03197856
-149.33333302	-0.03079462
-149.29999969	-0.02920605
-149.26666635	-0.02672229
-149.23333302	-0.02399370
-149.19999968	-0.02069631
-149.16666635	-0.01669809
-149.13333302	-0.01265745
-149.09999968	-0.00804223
-149.06666635	-0.00345761
-149.03333302	0.00157222
-148.99999968	0.00632331
-148.96666635	0.01127259
-148.93333302	0.01543746
-148.89999968	0.01905241
-148.86666635	0.02213597
-148.83333302	0.02421404
-148.79999968	0.02534972
-148.76666635	0.02559647
-148.73333302	0.02485046
-148.69999968	0.02288459
-148.66666635	0.01983124
-148.63333302	0.01593995
-148.59999968	0.01121929
-148.56666635	0.00600336
-148.53333302	0.00035160
-148.49999968	-0.00543117
-148.46666635	-0.01096172
-148.43333302	-0.01626059
-148.39999968	-0.02071601
-148.36666635	-0.02428790
-148.33333301	-0.02699787
-148.29999968	-0.02837768
-148.26666635	-0.02858851
-148.23333301	-0.02764480
-148.19999968	-0.02586378
-148.16666635	-0.02296479
-148.13333301	-0.01958041
-148.09999968	-0.01591241
-148.06666635	-0.01230181
-148.03333301	-0.00871681
-147.99999968	-0.00536973
-147.96666635	-0.00239368
-147.93333301	-0.00014348
-147.89999968	0.00145587
-147.86666635	0.00244518
-147.83333301	0.00320316
-147.79999968	0.00308388
-147.76666635	0.00268442
-147.73333301	0.00175085
-147.69999968	0.00094892
-147.66666635	0.00004802
-147.63333301	-0.00062319
-147.59999968	-0.00095826
-147.56666635	-0.00063454
-147.53333301	0.00038848
-147.49999968	0.00210837
-147.46666634	0.00433887
-147.43333301	0.00689172
-147.39999968	0.00984231
-147.36666634	0.01290318
-147.33333301	0.01587837
-147.29999968	0.01841975
-147.26666634	0.02067722
-147.23333301	0.02223016
-147.19999968	0.02305975
-147.16666634	0.02347303
-147.13333301	0.02323813
-147.09999968	0.02248240
-147.06666634	0.02135885
-147.03333301	0.01962922
-146.99999968	0.01787841
-146.96666634	0.01553744
-146.93333301	0.01315040
-146.89999968	0.01043194
-146.86666634	0.00761067
-146.83333301	0.00468504
-146.79999968	0.00157473
-146.76666634	-0.00130760
-146.73333301	-0.00430121
-146.69999967	-0.00705772
-146.66666634	-0.00962682
-146.63333301	-0.01184157
-146.59999967	-0.01361084
-146.56666634	-0.01507551
-146.53333301	-0.01593533
-146.49999967	-0.01626517
-146.46666634	-0.01577595
-146.43333301	-0.01472767
-146.39999967	-0.01327937
-146.36666634	-0.01136426
-146.33333301	-0.00926200
-146.29999967	-0.00718232
-146.26666634	-0.00526922
-146.23333301	-0.00350893
-146.19999967	-0.00254133
-146.16666634	-0.00235707
-146.13333301	-0.00272323
-146.09999967	-0.00378337
-146.06666634	-0.00568387
-146.03333301	-0.00806916
-145.99999967	-0.01093390
-145.96666634	-0.01384609
-145.93333301	-0.01702908
-145.89999967	-0.02001543
-145.86666634	-0.02275403
-145.83333300	-0.02505842
-145.79999967	-0.02677629
-145.76666634	-0.02779869
-145.73333300	-0.02824551
-145.69999967	-0.02784622
-145.66666634	-0.02680807
-145.63333300	-0.02517971
-145.59999967	-0.02309804
-145.56666634	-0.02051317
-145.53333300	-0.01763886
-145.49999967	-0.01490826
-145.46666634	-0.01170096
-145.43333300	-0.00856343
-145.39999967	-0.00577781
-145.36666634	-0.00342336
-145.33333300	-0.00124217
-145.29999967	0.00019219
-145.26666634	0.00112812
-145.23333300	0.00182097
-145.19999967	0.00147423
-145.16666634	0.00101589
-145.13333300	0.00021457
-145.09999967	-0.00107087
-145.06666634	-0.00240279
-145.03333300	-0.00348256
-144.99999967	-0.00456558
-144.96666633	-0.00540738
-144.93333300	-0.00612204
-144.89999967	-0.00638380
-144.86666633	-0.00638105
-144.83333300	-0.00636162
-144.79999967	-0.00602470
-144.76666633	-0.00589519
-144.73333300	-0.00616429
-144.69999967	-0.00619084
-144.66666633	-0.00669167
-144.63333300	-0.00704335
-144.59999967	-0.00770198
-144.56666633	-0.00813994
-144.53333300	-0.00820072
-144.49999967	-0.00833454
-144.46666633	-0.00823319
-144.43333300	-0.00777141
-144.39999967	-0.00722321
-144.36666633	-0.00669700
-144.33333300	-0.00625209
-144.29999967	-0.00591434
-144.26666633	-0.00591055
-144.23333300	-0.00569272
-144.19999967	-0.00567178
-144.16666633	-0.00568918
-144.13333300	-0.00561379
-144.09999966	-0.00509753
-144.06666633	-0.00441241
-144.03333300	-0.00317013
-143.99999966	-0.00177862
-143.96666633	0.00008360
-143.93333300	0.00219767
-143.89999966	0.00473489
-143.86666633	0.00736554
-143.83333300	0.01022965
-143.79999966	0.01270595
-143.76666633	0.01521930
-143.73333300	0.01722688
-143.69999966	0.01879149
-143.66666633	0.02028730
-143.63333300	0.02087664
-143.59999966	0.02125812
-143.56666633	0.02126047
-143.53333300	0.02098379
-143.49999966	0.02064498
-143.46666633	0.01997456
-143.43333300	0.01948289
-143.39999966	0.01912714
-143.36666633	0.01874338
-143.33333300	0.01863007
-143.29999966	0.01854446
-143.26666633	0.01864995
-143.23333299	0.01840588
-143.19999966	0.01811029
-143.16666633	0.01772295
-143.13333299	0.01686067
-143.09999966	0.01556954
-143.06666633	0.01403728
-143.03333299	0.01206318
-142.99999966	0.00998078
-142.96666633	0.00750219
-142.93333299	0.00493628
-142.89999966	0.00206443
-142.86666633	-0.00072125
-142.83333299	-0.00323665
-142.79999966	-0.00560069
-142.76666633	-0.00798144
-142.73333299	-0.00982450
-142.69999966	-0.01094832
-142.66666633	-0.01158130
-142.63333299	-0.01159141
-142.59999966	-0.01125262
-142.56666633	-0.01020265
-142.53333299	-0.00892078
-142.49999966	-0.00726210
-142.46666632	-0.00542067
-142.43333299	-0.00339003
-142.39999966	-0.00124951
-142.36666632	0.00074727
-142.33333299	0.00274409
-142.29999966	0.00475566
-142.26666632	0.00683268
-142.23333299	0.00872527
-142.19999966	0.01081852
-142.16666632	0.01272842
-142.13333299	0.01454406
-142.09999966	0.01602388
-142.06666632	0.01730838
-142.03333299	0.01828261
-141.99999966	0.01884785
-141.96666632	0.01899221
-141.93333299	0.01873347
-141.89999966	0.01809861
-141.86666632	0.01721313
-141.83333299	0.01591908
-141.79999966	0.01410545
-141.76666632	0.01267437
-141.73333299	0.01047894
-141.69999966	0.00865189
-141.66666632	0.00670990
-141.63333299	0.00489970
-141.59999965	0.00338888
-141.56666632	0.00227096
-141.53333299	0.00113164
-141.49999965	0.00044554
-141.46666632	0.00036340
-141.43333299	0.00015151
-141.39999965	0.00028770
-141.36666632	0.00071378
-141.33333299	0.00089797
-141.29999965	0.00146761
-141.26666632	0.00196384
-141.23333299	0.00245150
-141.19999965	0.00308599
-141.16666632	0.00346247
-141.13333299	0.00391712
-141.09999965	0.00438174
-141.06666632	0.00475895
-141.03333299	0.00522457
-140.99999965	0.00558372
-140.96666632	0.00577035
-140.93333299	0.00599706
-140.89999965	0.00627168
-140.86666632	0.00651662
-140.83333299	0.00648068
-140.79999965	0.00668626
-140.76666632	0.00703712
-140.73333298	0.00728989
-140.69999965	0.00762010
-140.66666632	0.00822904
-140.63333298	0.00880607
-140.59999965	0.00973450
-140.56666632	0.01068494
-140.53333298	0.01210097
-140.49999965	0.01384303
-140.46666632	0.01547484
-140.43333298	0.01722375
-140.39999965	0.01873736
-140.36666632	0.02003122
-140.33333298	0.02125559
-140.29999965	0.02185145
-140.26666632	0.02209110
-140.23333298	0.02189495
-140.19999965	0.02136211
-140.16666632	0.02063334
-140.13333298	0.01966839
-140.09999965	0.01883321
-140.06666632	0.01824441
-140.03333298	0.01802270
-139.99999965	0.01798751
-139.96666632	0.01837823
-139.93333298	0.01899545
-139.89999965	0.02004475
-139.86666631	0.02119202
-139.83333298	0.02264360
-139.79999965	0.02386583
-139.76666631	0.02523917
-139.73333298	0.02638841
-139.69999965	0.02717568
-139.66666631	0.02776539
-139.63333298	0.02819706
-139.59999965	0.02817791
-139.56666631	0.02757042
-139.53333298	0.02712173
-139.49999965	0.02618818
-139.46666631	0.02507945
-139.43333298	0.02372079
-139.39999965	0.02223729
-139.36666631	0.02057163
-139.33333298	0.01871101
-139.29999965	0.01700490
-139.26666631	0.01528145
-139.23333298	0.01342710
-139.19999965	0.01176249
-139.16666631	0.01004961
-139.13333298	0.00848843
-139.09999965	0.00690006
-139.06666631	0.00525667
-139.03333298	0.00392900
-138.99999964	0.00252777
-138.96666631	0.00117085
-138.93333298	0.00000823
-138.89999964	-0.00068644
-138.86666631	-0.00116708
-138.83333298	-0.00147291
-138.79999964	-0.00139751
-138.76666631	-0.00097091
-138.73333298	-0.00033182
-138.69999964	0.00021909
-138.66666631	0.00088405
-138.63333298	0.00142921
-138.59999964	0.00190192
-138.56666631	0.00207041
-138.53333298	0.00202920
-138.49999964	0.00196951
-138.46666631	0.00159183
-138.43333298	0.00151225
-138.39999964	0.00131205
-138.36666631	0.00121794
-138.33333298	0.00132114
-138.29999964	0.00190045
-138.26666631	0.00264184
-138.23333298	0.00371359
-138.19999964	0.00478361
-138.16666631	0.00589958
-138.13333297	0.00694394
-138.09999964	0.00810745
-138.06666631	0.00875213
-138.03333297	0.00895333
-137.99999964	0.00864953
-137.96666631	0.00798105
-137.93333297	0.00659767
-137.89999964	0.00507339
-137.86666631	0.00298004
-137.83333297	0.00054019
-137.79999964	-0.00220632
-137.76666631	-0.00496408
-137.73333297	-0.00792385
-137.69999964	-0.01063743
-137.66666631	-0.01321388
-137.63333297	-0.01549816
-137.59999964	-0.01755945
-137.56666631	-0.01955089
-137.53333297	-0.02161247
-137.49999964	-0.02335521
-137.46666631	-0.02540204
-137.43333297	-0.02734547
-137.39999964	-0.02938706
-137.36666630	-0.03128345
-137.33333297	-0.03301854
-137.29999964	-0.03447699
-137.26666630	-0.03548012
-137.23333297	-0.03588457
-137.19999964	-0.03581766
-137.16666630	-0.03513782
-137.13333297	-0.03365087
-137.09999964	-0.03145254
-137.06666630	-0.02858571
-137.03333297	-0.02534544
-136.99999964	-0.02172133
-136.96666630	-0.01795423
-136.93333297	-0.01440626
-136.89999964	-0.01088887
-136.86666630	-0.00805604
-136.83333297	-0.00568842
-136.79999964	-0.00396111
-136.76666630	-0.00301943
-136.73333297	-0.00262737
-136.69999964	-0.00284876
-136.66666630	-0.00382558
-136.63333297	-0.00522825
-136.59999964	-0.00650677
-136.56666630	-0.00809783
-136.53333297	-0.00957379
-136.49999963	-0.01089984
-136.46666630	-0.01181576
-136.43333297	-0.01226221
-136.39999963	-0.01255163
-136.36666630	-0.01224860
-136.33333297	-0.01177533
-136.29999963	-0.01066088
-136.26666630	-0.00965619
-136.23333297	-0.00841310
-136.19999963	-0.00731992
-136.16666630	-0.00641279
-136.13333297	-0.00575128
-136.09999963	-0.00570549
-136.06666630	-0.00610121
-136.03333297	-0.00719658
-135.99999963	-0.00873636
-135.96666630	-0.01048810
-135.93333297	-0.01295793
-135.89999963	-0.01547301
-135.86666630	-0.01821240
-135.83333297	-0.02112500
-135.79999963	-0.02358186
-135.76666630	-0.02598743
-135.73333297	-0.02817035
-135.69999963	-0.03003463
-135.66666630	-0.03138794
-135.63333296	-0.03275321
-135.59999963	-0.03357780
-135.56666630	-0.03420093
-135.53333296	-0.03484422
-135.49999963	-0.03527342
-135.46666630	-0.03587978
-135.43333296	-0.03618224
-135.39999963	-0.03654780
-135.36666630	-0.03672062
-135.33333296	-0.03688919
-135.29999963	-0.03697598
-135.26666630	-0.03707060
-135.23333296	-0.03695425
-135.19999963	-0.03655468
-135.16666630	-0.03630578
-135.13333296	-0.03585896
-135.09999963	-0.03553708
-135.06666630	-0.03520647
-135.03333296	-0.03487241
-134.99999963	-0.03454047
-134.96666630	-0.03471555
-134.93333296	-0.03509225
-134.89999963	-0.03569687
-134.86666630	-0.03641770
-134.83333296	-0.03703337
-134.79999963	-0.03768263
-134.76666629	-0.03817900
-134.73333296	-0.03836867
-134.69999963	-0.03799624
-134.66666629	-0.03747422
-134.63333296	-0.03616357
-134.59999963	-0.03473785
-134.56666629	-0.03244934
-134.53333296	-0.02981655
-134.49999963	-0.02700619
-134.46666629	-0.02391002
-134.43333296	-0.02116672
-134.39999963	-0.01857006
-134.36666629	-0.01628735
-134.33333296	-0.01444376
-134.29999963	-0.01327122
-134.26666629	-0.01246462
-134.23333296	-0.01197542
-134.19999963	-0.01208552
-134.16666629	-0.01276118
-134.13333296	-0.01344111
-134.09999963	-0.01459070
-134.06666629	-0.01558581
-134.03333296	-0.01651523
-133.99999963	-0.01709138
-133.96666629	-0.01772927
-133.93333296	-0.01816568
-133.89999962	-0.01847869
-133.86666629	-0.01892265
-133.83333296	-0.01938254
-133.79999962	-0.01955945
-133.76666629	-0.01978345
-133.73333296	-0.02009280
-133.69999962	-0.02016731
-133.66666629	-0.02018291
-133.63333296	-0.02001553
-133.59999962	-0.01950941
-133.56666629	-0.01866437
-133.53333296	-0.01782080
-133.49999962	-0.01644012
-133.46666629	-0.01498169
-133.43333296	-0.01334968
-133.39999962	-0.01179038
-133.36666629	-0.01031906
-133.33333296	-0.00894654
-133.29999962	-0.00807106
-133.26666629	-0.00691933
-133.23333296	-0.00628031
-133.19999962	-0.00555236
-133.16666629	-0.00495884
-133.13333295	-0.00429600
-133.09999962	-0.00377502
-133.06666629	-0.00285800
-133.03333295	-0.00195953
-132.99999962	-0.00089995
-132.96666629	0.00055212
-132.93333295	0.00200093
-132.89999962	0.00362713
-132.86666629	0.00541006
-132.83333295	0.00699473
-132.79999962	0.00857092
-132.76666629	0.00986673
-132.73333295	0.01115090
-132.69999962	0.01181020
-132.66666629	0.01202315
-132.63333295	0.01197358
-132.59999962	0.01138970
-132.56666629	0.01019900
-132.53333295	0.00880701
-132.49999962	0.00699446
-132.46666629	0.00482545
-132.43333295	0.00240516
-132.39999962	-0.00004981
-132.36666629	-0.00261076
-132.33333295	-0.00498122
-132.29999962	-0.00718667
-132.26666628	-0.00887931
-132.23333295	-0.01066256
-132.19999962	-0.01185063
-132.16666628	-0.01269417
-132.13333295	-0.01314611
-132.09999962	-0.01327652
-132.06666628	-0.01308776
-132.03333295	-0.01252570
-131.99999962	-0.01189889
-131.96666628	-0.01112400
-131.93333295	-0.01038973
-131.89999962	-0.00961928
-131.86666628	-0.00881666
-131.83333295	-0.00815985
-131.79999962	-0.00770123
-131.76666628	-0.00735807
-131.73333295	-0.00709189
-131.69999962	-0.00701306
-131.66666628	-0.00684624
-131.63333295	-0.00665222
-131.59999962	-0.00656744
-131.56666628	-0.00625667
-131.53333295	-0.00594446
-131.49999962	-0.00551491
-131.46666628	-0.00498608
-131.43333295	-0.00435658
-131.39999961	-0.00373695
-131.36666628	-0.00299521
-131.33333295	-0.00231469
-131.29999961	-0.00164819
-131.26666628	-0.00098692
-131.23333295	-0.00032914
-131.19999961	0.00018444
-131.16666628	0.00070899
-131.13333295	0.00105041
-131.09999961	0.00128123
-131.06666628	0.00146554
-131.03333295	0.00150559
-130.99999961	0.00148939
-130.96666628	0.00143229
-130.93333295	0.00127438
-130.89999961	0.00109612
-130.86666628	0.00093022
-130.83333295	0.00073618
-130.79999961	0.00060078
-130.76666628	0.00047551
-130.73333295	0.00038775
-130.69999961	0.00036691
-130.66666628	0.00030200
-130.63333295	0.00028859
-130.59999961	0.00027595
-130.56666628	0.00023324
-130.53333294	0.00020866
-130.49999961	0.00016543
-130.46666628	0.00016761
-130.43333294	0.00016030
-130.39999961	0.00014276
-130.36666628	0.00014253
-130.33333294	0.00014230
-130.29999961	0.00017147
-130.26666628	0.00021655
-130.23333294	0.00025073
-130.19999961	0.00030737
-130.16666628	0.00034590
-130.13333294	0.00038360
-130.09999961	0.00042542
-130.06666628	0.00045951
-130.03333294	0.00048493
-129.99999961	0.00049396
-129.96666628	0.00048308
-129.93333294	0.00046447
-129.89999961	0.00044024
-129.86666628	0.00040875
-129.83333294	0.00036146
-129.79999961	0.00031642
-129.76666628	0.00027165
-129.73333294	0.00022763
-129.69999961	0.00018553
-129.66666627	0.00014821
-129.63333294	0.00011517
-129.59999961	0.00008811
-129.56666627	0.00006559
-129.53333294	0.00004768
-129.49999961	0.00003389
-129.46666627	0.00002249
-129.43333294	0.00001349
-129.39999961	0.00000665
-129.36666627	0.00000180
-129.33333294	0.00000000
