# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -229.30000000 ps, Average over 300 waveforms. Timestamp: 2023-05-26T11:53:18
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-162.13333393	-0.00957951
-162.10000060	-0.00715617
-162.06666727	-0.00468099
-162.03333393	-0.00253559
-162.00000060	-0.00075428
-161.96666727	0.00076151
-161.93333394	0.00178140
-161.90000060	0.00189476
-161.86666727	0.00186952
-161.83333394	0.00111357
-161.80000060	-0.00004437
-161.76666727	-0.00195678
-161.73333394	-0.00395532
-161.70000060	-0.00648373
-161.66666727	-0.00927285
-161.63333394	-0.01215355
-161.60000060	-0.01517734
-161.56666727	-0.01793820
-161.53333394	-0.02069172
-161.50000061	-0.02315460
-161.46666727	-0.02527757
-161.43333394	-0.02705977
-161.40000061	-0.02830090
-161.36666727	-0.02898540
-161.33333394	-0.02943829
-161.30000061	-0.02922142
-161.26666727	-0.02854648
-161.23333394	-0.02785026
-161.20000061	-0.02668198
-161.16666728	-0.02579459
-161.13333394	-0.02460330
-161.10000061	-0.02349807
-161.06666728	-0.02261695
-161.03333394	-0.02174122
-161.00000061	-0.02081277
-160.96666728	-0.02022296
-160.93333394	-0.01943394
-160.90000061	-0.01897782
-160.86666728	-0.01878894
-160.83333395	-0.01849676
-160.80000061	-0.01827142
-160.76666728	-0.01812143
-160.73333395	-0.01799261
-160.70000061	-0.01770056
-160.66666728	-0.01707424
-160.63333395	-0.01625518
-160.60000061	-0.01509880
-160.56666728	-0.01360515
-160.53333395	-0.01161562
-160.50000061	-0.00952352
-160.46666728	-0.00709381
-160.43333395	-0.00472090
-160.40000062	-0.00235149
-160.36666728	-0.00035397
-160.33333395	0.00146583
-160.30000062	0.00280229
-160.26666728	0.00336458
-160.23333395	0.00360172
-160.20000062	0.00327133
-160.16666728	0.00243400
-160.13333395	0.00118336
-160.10000062	-0.00041450
-160.06666729	-0.00210098
-160.03333395	-0.00376874
-160.00000062	-0.00539505
-159.96666729	-0.00668160
-159.93333395	-0.00779450
-159.90000062	-0.00876752
-159.86666729	-0.00957573
-159.83333395	-0.00976509
-159.80000062	-0.00993146
-159.76666729	-0.00992055
-159.73333396	-0.00995702
-159.70000062	-0.00965294
-159.66666729	-0.00916834
-159.63333396	-0.00882365
-159.60000062	-0.00856760
-159.56666729	-0.00811698
-159.53333396	-0.00796372
-159.50000062	-0.00802313
-159.46666729	-0.00808051
-159.43333396	-0.00851887
-159.40000062	-0.00874633
-159.36666729	-0.00918579
-159.33333396	-0.00959554
-159.30000063	-0.00949517
-159.26666729	-0.00925759
-159.23333396	-0.00847705
-159.20000063	-0.00724761
-159.16666729	-0.00589576
-159.13333396	-0.00404411
-159.10000063	-0.00206845
-159.06666729	-0.00027320
-159.03333396	0.00151574
-159.00000063	0.00289550
-158.96666730	0.00383603
-158.93333396	0.00427113
-158.90000063	0.00407143
-158.86666730	0.00308176
-158.83333396	0.00152600
-158.80000063	-0.00051463
-158.76666730	-0.00294507
-158.73333396	-0.00596137
-158.70000063	-0.00931653
-158.66666730	-0.01306581
-158.63333397	-0.01683612
-158.60000063	-0.02061857
-158.56666730	-0.02467305
-158.53333397	-0.02878612
-158.50000063	-0.03245024
-158.46666730	-0.03598451
-158.43333397	-0.03933582
-158.40000063	-0.04217096
-158.36666730	-0.04462035
-158.33333397	-0.04658255
-158.30000063	-0.04807970
-158.26666730	-0.04873068
-158.23333397	-0.04877699
-158.20000064	-0.04843664
-158.16666730	-0.04754552
-158.13333397	-0.04585690
-158.10000064	-0.04412177
-158.06666730	-0.04186827
-158.03333397	-0.03959765
-158.00000064	-0.03704279
-157.96666730	-0.03436373
-157.93333397	-0.03170715
-157.90000064	-0.02878482
-157.86666731	-0.02601662
-157.83333397	-0.02318264
-157.80000064	-0.02046300
-157.76666731	-0.01769225
-157.73333397	-0.01496518
-157.70000064	-0.01223404
-157.66666731	-0.00955846
-157.63333397	-0.00718557
-157.60000064	-0.00450135
-157.56666731	-0.00225276
-157.53333398	-0.00008986
-157.50000064	0.00180557
-157.46666731	0.00329081
-157.43333398	0.00440851
-157.40000064	0.00490013
-157.36666731	0.00495329
-157.33333398	0.00462989
-157.30000064	0.00359566
-157.26666731	0.00191240
-157.23333398	-0.00023421
-157.20000064	-0.00284460
-157.16666731	-0.00577635
-157.13333398	-0.00911305
-157.10000065	-0.01269272
-157.06666731	-0.01613625
-157.03333398	-0.01963281
-157.00000065	-0.02299976
-156.96666731	-0.02614102
-156.93333398	-0.02852788
-156.90000065	-0.03032954
-156.86666731	-0.03161661
-156.83333398	-0.03197464
-156.80000065	-0.03145952
-156.76666732	-0.03040159
-156.73333398	-0.02851114
-156.70000065	-0.02601736
-156.66666732	-0.02300997
-156.63333398	-0.01985433
-156.60000065	-0.01636439
-156.56666732	-0.01294357
-156.53333398	-0.00935110
-156.50000065	-0.00617400
-156.46666732	-0.00336251
-156.43333398	-0.00122338
-156.40000065	0.00060151
-156.36666732	0.00210675
-156.33333399	0.00334400
-156.30000065	0.00436826
-156.26666732	0.00544075
-156.23333399	0.00658018
-156.20000065	0.00767068
-156.16666732	0.00878511
-156.13333399	0.00999443
-156.10000065	0.01124832
-156.06666732	0.01262026
-156.03333399	0.01391411
-156.00000066	0.01534549
-155.96666732	0.01690251
-155.93333399	0.01846413
-155.90000066	0.01985537
-155.86666732	0.02132295
-155.83333399	0.02251818
-155.80000066	0.02353171
-155.76666732	0.02451180
-155.73333399	0.02499486
-155.70000066	0.02538424
-155.66666733	0.02515066
-155.63333399	0.02448729
-155.60000066	0.02325388
-155.56666733	0.02138608
-155.53333399	0.01906091
-155.50000066	0.01578216
-155.46666733	0.01171577
-155.43333399	0.00683446
-155.40000066	0.00120662
-155.36666733	-0.00500084
-155.33333399	-0.01160471
-155.30000066	-0.01850346
-155.26666733	-0.02539442
-155.23333400	-0.03181334
-155.20000066	-0.03783748
-155.16666733	-0.04291483
-155.13333400	-0.04694141
-155.10000066	-0.04943046
-155.06666733	-0.05063703
-155.03333400	-0.05023383
-155.00000066	-0.04821646
-154.96666733	-0.04452159
-154.93333400	-0.03938980
-154.90000067	-0.03297742
-154.86666733	-0.02566972
-154.83333400	-0.01751934
-154.80000067	-0.00914651
-154.76666733	-0.00098398
-154.73333400	0.00696561
-154.70000067	0.01388376
-154.66666733	0.01992625
-154.63333400	0.02465366
-154.60000067	0.02808174
-154.56666734	0.03006465
-154.53333400	0.03065469
-154.50000067	0.02983503
-154.46666734	0.02794160
-154.43333400	0.02518036
-154.40000067	0.02186708
-154.36666734	0.01798774
-154.33333400	0.01421010
-154.30000067	0.01044560
-154.26666734	0.00732762
-154.23333400	0.00489333
-154.20000067	0.00310788
-154.16666734	0.00197234
-154.13333401	0.00172217
-154.10000067	0.00176020
-154.06666734	0.00238344
-154.03333401	0.00307823
-154.00000067	0.00408849
-153.96666734	0.00520415
-153.93333401	0.00595817
-153.90000067	0.00659778
-153.86666734	0.00687880
-153.83333401	0.00712628
-153.80000068	0.00660193
-153.76666734	0.00604265
-153.73333401	0.00516640
-153.70000068	0.00430185
-153.66666734	0.00323289
-153.63333401	0.00221474
-153.60000068	0.00142826
-153.56666734	0.00054221
-153.53333401	-0.00023197
-153.50000068	-0.00096931
-153.46666735	-0.00173559
-153.43333401	-0.00220989
-153.40000068	-0.00293243
-153.36666735	-0.00311016
-153.33333401	-0.00352293
-153.30000068	-0.00319925
-153.26666735	-0.00257420
-153.23333401	-0.00162488
-153.20000068	-0.00028925
-153.16666735	0.00149044
-153.13333401	0.00328889
-153.10000068	0.00534943
-153.06666735	0.00752172
-153.03333402	0.00976655
-153.00000068	0.01190566
-152.96666735	0.01409880
-152.93333402	0.01582045
-152.90000068	0.01705319
-152.86666735	0.01794439
-152.83333402	0.01796541
-152.80000068	0.01744332
-152.76666735	0.01627270
-152.73333402	0.01425607
-152.70000069	0.01178136
-152.66666735	0.00861562
-152.63333402	0.00555220
-152.60000069	0.00220330
-152.56666735	-0.00120237
-152.53333402	-0.00421857
-152.50000069	-0.00694696
-152.46666735	-0.00928589
-152.43333402	-0.01095411
-152.40000069	-0.01193992
-152.36666736	-0.01250676
-152.33333402	-0.01229576
-152.30000069	-0.01163608
-152.26666736	-0.01015110
-152.23333402	-0.00850588
-152.20000069	-0.00641652
-152.16666736	-0.00434399
-152.13333402	-0.00230635
-152.10000069	-0.00022957
-152.06666736	0.00149518
-152.03333402	0.00328892
-152.00000069	0.00446771
-151.96666736	0.00507939
-151.93333403	0.00538751
-151.90000069	0.00502863
-151.86666736	0.00376075
-151.83333403	0.00185435
-151.80000069	-0.00063103
-151.76666736	-0.00404062
-151.73333403	-0.00745804
-151.70000069	-0.01146161
-151.66666736	-0.01546222
-151.63333403	-0.01954710
-151.60000070	-0.02328590
-151.56666736	-0.02638392
-151.53333403	-0.02892937
-151.50000070	-0.03036003
-151.46666736	-0.03082055
-151.43333403	-0.03019524
-151.40000070	-0.02859450
-151.36666736	-0.02618441
-151.33333403	-0.02327853
-151.30000070	-0.01976622
-151.26666737	-0.01614860
-151.23333403	-0.01241117
-151.20000070	-0.00900601
-151.16666737	-0.00616686
-151.13333403	-0.00376462
-151.10000070	-0.00202125
-151.06666737	-0.00094208
-151.03333403	-0.00047927
-151.00000070	-0.00044891
-150.96666737	-0.00100321
-150.93333403	-0.00181615
-150.90000070	-0.00278464
-150.86666737	-0.00377051
-150.83333404	-0.00478657
-150.80000070	-0.00589795
-150.76666737	-0.00694549
-150.73333404	-0.00793368
-150.70000070	-0.00899892
-150.66666737	-0.01009292
-150.63333404	-0.01164193
-150.60000070	-0.01307007
-150.56666737	-0.01489618
-150.53333404	-0.01664568
-150.50000071	-0.01877332
-150.46666737	-0.02087686
-150.43333404	-0.02310831
-150.40000071	-0.02493196
-150.36666737	-0.02661481
-150.33333404	-0.02791384
-150.30000071	-0.02840788
-150.26666737	-0.02854481
-150.23333404	-0.02807194
-150.20000071	-0.02711906
-150.16666738	-0.02590873
-150.13333404	-0.02447413
-150.10000071	-0.02288247
-150.06666738	-0.02124728
-150.03333404	-0.01957440
-150.00000071	-0.01811466
-149.96666738	-0.01667266
-149.93333404	-0.01560393
-149.90000071	-0.01463953
-149.86666738	-0.01405911
-149.83333404	-0.01344502
-149.80000071	-0.01350001
-149.76666738	-0.01391906
-149.73333405	-0.01461794
-149.70000071	-0.01559045
-149.66666738	-0.01666420
-149.63333405	-0.01789825
-149.60000071	-0.01932715
-149.56666738	-0.02029561
-149.53333405	-0.02153325
-149.50000071	-0.02242452
-149.46666738	-0.02310607
-149.43333405	-0.02327701
-149.40000072	-0.02330063
-149.36666738	-0.02292076
-149.33333405	-0.02240455
-149.30000072	-0.02122298
-149.26666738	-0.02017399
-149.23333405	-0.01894248
-149.20000072	-0.01740392
-149.16666738	-0.01599879
-149.13333405	-0.01487249
-149.10000072	-0.01374839
-149.06666739	-0.01318056
-149.03333405	-0.01247395
-149.00000072	-0.01248951
-148.96666739	-0.01270422
-148.93333405	-0.01318466
-148.90000072	-0.01385122
-148.86666739	-0.01490752
-148.83333405	-0.01608484
-148.80000072	-0.01755642
-148.76666739	-0.01909882
-148.73333405	-0.02053300
-148.70000072	-0.02195489
-148.66666739	-0.02347608
-148.63333406	-0.02462136
-148.60000072	-0.02566909
-148.56666739	-0.02664298
-148.53333406	-0.02726700
-148.50000072	-0.02761570
-148.46666739	-0.02793522
-148.43333406	-0.02801817
-148.40000072	-0.02788025
-148.36666739	-0.02767656
-148.33333406	-0.02739611
-148.30000073	-0.02692378
-148.26666739	-0.02648600
-148.23333406	-0.02601702
-148.20000073	-0.02585304
-148.16666739	-0.02578792
-148.13333406	-0.02550645
-148.10000073	-0.02505517
-148.06666739	-0.02473075
-148.03333406	-0.02428523
-148.00000073	-0.02366639
-147.96666740	-0.02271011
-147.93333406	-0.02166991
-147.90000073	-0.02035022
-147.86666740	-0.01859035
-147.83333406	-0.01654973
-147.80000073	-0.01426991
-147.76666740	-0.01148066
-147.73333406	-0.00857592
-147.70000073	-0.00518157
-147.66666740	-0.00187798
-147.63333406	0.00189454
-147.60000073	0.00547373
-147.56666740	0.00906022
-147.53333407	0.01258347
-147.50000073	0.01583271
-147.46666740	0.01826277
-147.43333407	0.02054924
-147.40000073	0.02173834
-147.36666740	0.02275291
-147.33333407	0.02282982
-147.30000073	0.02229426
-147.26666740	0.02095854
-147.23333407	0.01904284
-147.20000074	0.01651248
-147.16666740	0.01363947
-147.13333407	0.01023976
-147.10000074	0.00688969
-147.06666740	0.00325004
-147.03333407	0.00026168
-147.00000074	-0.00264249
-146.96666740	-0.00491269
-146.93333407	-0.00666745
-146.90000074	-0.00813197
-146.86666741	-0.00866218
-146.83333407	-0.00883864
-146.80000074	-0.00847649
-146.76666741	-0.00774710
-146.73333407	-0.00644638
-146.70000074	-0.00509129
-146.66666741	-0.00357598
-146.63333407	-0.00183785
-146.60000074	-0.00019853
-146.56666741	0.00133479
-146.53333407	0.00281198
-146.50000074	0.00413286
-146.46666741	0.00524847
-146.43333408	0.00607881
-146.40000074	0.00684658
-146.36666741	0.00755136
-146.33333408	0.00795733
-146.30000074	0.00850341
-146.26666741	0.00900666
-146.23333408	0.00940723
-146.20000074	0.01047770
-146.16666741	0.01158240
-146.13333408	0.01245676
-146.10000075	0.01386113
-146.06666741	0.01546187
-146.03333408	0.01725894
-146.00000075	0.01874287
-145.96666741	0.02042977
-145.93333408	0.02178409
-145.90000075	0.02286217
-145.86666741	0.02369970
-145.83333408	0.02447974
-145.80000075	0.02475265
-145.76666742	0.02475522
-145.73333408	0.02441200
-145.70000075	0.02359904
-145.66666742	0.02267516
-145.63333408	0.02153041
-145.60000075	0.02005705
-145.56666742	0.01845595
-145.53333408	0.01660073
-145.50000075	0.01451701
-145.46666742	0.01247389
-145.43333408	0.01025603
-145.40000075	0.00809092
-145.36666742	0.00566872
-145.33333409	0.00356261
-145.30000075	0.00147688
-145.26666742	-0.00034337
-145.23333409	-0.00190974
-145.20000075	-0.00351184
-145.16666742	-0.00458787
-145.13333409	-0.00540616
-145.10000075	-0.00599084
-145.06666742	-0.00617268
-145.03333409	-0.00589244
-145.00000076	-0.00540362
-144.96666742	-0.00488606
-144.93333409	-0.00425956
-144.90000076	-0.00352317
-144.86666742	-0.00318923
-144.83333409	-0.00287351
-144.80000076	-0.00292586
-144.76666742	-0.00339496
-144.73333409	-0.00396324
-144.70000076	-0.00513895
-144.66666743	-0.00635293
-144.63333409	-0.00795164
-144.60000076	-0.00978072
-144.56666743	-0.01166001
-144.53333409	-0.01382540
-144.50000076	-0.01561927
-144.46666743	-0.01752157
-144.43333409	-0.01903606
-144.40000076	-0.02047893
-144.36666743	-0.02142890
-144.33333409	-0.02194172
-144.30000076	-0.02227300
-144.26666743	-0.02188706
-144.23333410	-0.02126571
-144.20000076	-0.02028349
-144.16666743	-0.01900493
-144.13333410	-0.01736324
-144.10000076	-0.01580400
-144.06666743	-0.01383420
-144.03333410	-0.01183237
-144.00000076	-0.01001454
-143.96666743	-0.00800316
-143.93333410	-0.00628202
-143.90000077	-0.00492241
-143.86666743	-0.00375147
-143.83333410	-0.00282175
-143.80000077	-0.00219480
-143.76666743	-0.00163472
-143.73333410	-0.00129541
-143.70000077	-0.00114510
-143.66666743	-0.00120416
-143.63333410	-0.00109516
-143.60000077	-0.00094876
-143.56666744	-0.00085006
-143.53333410	-0.00093151
-143.50000077	-0.00110456
-143.46666744	-0.00117474
-143.43333410	-0.00127401
-143.40000077	-0.00137000
-143.36666744	-0.00181577
-143.33333410	-0.00203190
-143.30000077	-0.00234344
-143.26666744	-0.00289294
-143.23333410	-0.00323086
-143.20000077	-0.00371093
-143.16666744	-0.00394022
-143.13333411	-0.00419223
-143.10000077	-0.00428458
-143.06666744	-0.00406066
-143.03333411	-0.00397514
-143.00000077	-0.00389726
-142.96666744	-0.00388110
-142.93333411	-0.00355089
-142.90000077	-0.00361020
-142.86666744	-0.00367416
-142.83333411	-0.00362189
-142.80000078	-0.00351707
-142.76666744	-0.00342146
-142.73333411	-0.00312614
-142.70000078	-0.00270542
-142.66666744	-0.00181275
-142.63333411	-0.00098533
-142.60000078	0.00007081
-142.56666744	0.00149928
-142.53333411	0.00282153
-142.50000078	0.00444530
-142.46666745	0.00622754
-142.43333411	0.00822157
-142.40000078	0.01003686
-142.36666745	0.01183978
-142.33333411	0.01349063
-142.30000078	0.01492588
-142.26666745	0.01611159
-142.23333411	0.01703919
-142.20000078	0.01761099
-142.16666745	0.01816899
-142.13333411	0.01862657
-142.10000078	0.01859488
-142.06666745	0.01856773
-142.03333412	0.01860941
-142.00000078	0.01840946
-141.96666745	0.01828318
-141.93333412	0.01807259
-141.90000078	0.01792162
-141.86666745	0.01760305
-141.83333412	0.01712185
-141.80000078	0.01648632
-141.76666745	0.01563561
-141.73333412	0.01470011
-141.70000079	0.01378420
-141.66666745	0.01256787
-141.63333412	0.01124889
-141.60000079	0.00964505
-141.56666745	0.00798917
-141.53333412	0.00608290
-141.50000079	0.00423423
-141.46666745	0.00215312
-141.43333412	0.00035201
-141.40000079	-0.00158402
-141.36666745	-0.00324816
-141.33333412	-0.00479933
-141.30000079	-0.00605858
-141.26666746	-0.00698269
-141.23333412	-0.00752161
-141.20000079	-0.00789075
-141.16666746	-0.00797401
-141.13333412	-0.00781568
-141.10000079	-0.00724007
-141.06666746	-0.00682964
-141.03333412	-0.00599214
-141.00000079	-0.00509117
-140.96666746	-0.00399698
-140.93333413	-0.00259152
-140.90000079	-0.00133636
-140.86666746	0.00006344
-140.83333413	0.00174785
-140.80000079	0.00335345
-140.76666746	0.00502149
-140.73333413	0.00660248
-140.70000079	0.00771538
-140.66666746	0.00920600
-140.63333413	0.01028445
-140.60000080	0.01095899
-140.56666746	0.01164278
-140.53333413	0.01185383
-140.50000080	0.01184877
-140.46666746	0.01134320
-140.43333413	0.01097864
-140.40000080	0.01012406
-140.36666746	0.00912854
-140.33333413	0.00795781
-140.30000080	0.00673867
-140.26666746	0.00537501
-140.23333413	0.00406037
-140.20000080	0.00293815
-140.16666747	0.00164399
-140.13333413	0.00074065
-140.10000080	-0.00023940
-140.06666747	-0.00096362
-140.03333413	-0.00162559
-140.00000080	-0.00209664
-139.96666747	-0.00249058
-139.93333413	-0.00267551
-139.90000080	-0.00285930
-139.86666747	-0.00277789
-139.83333414	-0.00255109
-139.80000080	-0.00242190
-139.76666747	-0.00222136
-139.73333414	-0.00195369
-139.70000080	-0.00174435
-139.66666747	-0.00128089
-139.63333414	-0.00104935
-139.60000080	-0.00098111
-139.56666747	-0.00059670
-139.53333414	-0.00056995
-139.50000081	-0.00062024
-139.46666747	-0.00040066
-139.43333414	-0.00050547
-139.40000081	-0.00040529
-139.36666747	-0.00044109
-139.33333414	-0.00030222
-139.30000081	0.00004992
-139.26666747	0.00043543
-139.23333414	0.00092727
-139.20000081	0.00159529
-139.16666747	0.00243291
-139.13333414	0.00358832
-139.10000081	0.00474842
-139.06666748	0.00623854
-139.03333414	0.00742037
-139.00000081	0.00871578
-138.96666748	0.00990559
-138.93333414	0.01090171
-138.90000081	0.01151555
-138.86666748	0.01204679
-138.83333414	0.01241374
-138.80000081	0.01256742
-138.76666748	0.01256463
-138.73333415	0.01248249
-138.70000081	0.01252547
-138.66666748	0.01268733
-138.63333415	0.01271283
-138.60000081	0.01308353
-138.56666748	0.01354360
-138.53333415	0.01408233
-138.50000081	0.01453866
-138.46666748	0.01528092
-138.43333415	0.01577015
-138.40000082	0.01681013
-138.36666748	0.01757666
-138.33333415	0.01836994
-138.30000082	0.01903579
-138.26666748	0.01956449
-138.23333415	0.01996424
-138.20000082	0.01987219
-138.16666748	0.01991301
-138.13333415	0.01947030
-138.10000082	0.01905713
-138.06666748	0.01820772
-138.03333415	0.01737644
-138.00000082	0.01625375
-137.96666749	0.01503938
-137.93333415	0.01393296
-137.90000082	0.01256240
-137.86666749	0.01126321
-137.83333415	0.00979242
-137.80000082	0.00838926
-137.76666749	0.00710084
-137.73333415	0.00562845
-137.70000082	0.00438751
-137.66666749	0.00313230
-137.63333416	0.00187006
-137.60000082	0.00075496
-137.56666749	-0.00028388
-137.53333416	-0.00132669
-137.50000082	-0.00179102
-137.46666749	-0.00232781
-137.43333416	-0.00259782
-137.40000082	-0.00306539
-137.36666749	-0.00302059
-137.33333416	-0.00308456
-137.30000083	-0.00302390
-137.26666749	-0.00308656
-137.23333416	-0.00321428
-137.20000083	-0.00316260
-137.16666749	-0.00322169
-137.13333416	-0.00332598
-137.10000083	-0.00365399
-137.06666749	-0.00367691
-137.03333416	-0.00358493
-137.00000083	-0.00342654
-136.96666749	-0.00314173
-136.93333416	-0.00263417
-136.90000083	-0.00225411
-136.86666750	-0.00185378
-136.83333416	-0.00105296
-136.80000083	-0.00042726
-136.76666750	0.00036610
-136.73333416	0.00093019
-136.70000083	0.00141205
-136.66666750	0.00159250
-136.63333416	0.00171837
-136.60000083	0.00137735
-136.56666750	0.00077083
-136.53333417	-0.00008602
-136.50000083	-0.00137127
-136.46666750	-0.00281061
-136.43333417	-0.00437390
-136.40000083	-0.00627588
-136.36666750	-0.00822334
-136.33333417	-0.01000256
-136.30000083	-0.01212044
-136.26666750	-0.01401405
-136.23333417	-0.01591494
-136.20000084	-0.01790705
-136.16666750	-0.01986057
-136.13333417	-0.02163008
-136.10000084	-0.02357816
-136.06666750	-0.02539923
-136.03333417	-0.02733440
-136.00000084	-0.02927535
-135.96666750	-0.03095672
-135.93333417	-0.03261837
-135.90000084	-0.03385493
-135.86666750	-0.03464234
-135.83333417	-0.03530805
-135.80000084	-0.03509230
-135.76666751	-0.03496766
-135.73333417	-0.03393437
-135.70000084	-0.03271022
-135.66666751	-0.03076487
-135.63333417	-0.02892040
-135.60000084	-0.02660057
-135.56666751	-0.02400200
-135.53333417	-0.02147859
-135.50000084	-0.01907976
-135.46666751	-0.01699247
-135.43333418	-0.01512237
-135.40000084	-0.01353484
-135.36666751	-0.01214608
-135.33333418	-0.01132203
-135.30000084	-0.01087433
-135.26666751	-0.01054891
-135.23333418	-0.01019330
-135.20000084	-0.01045085
-135.16666751	-0.01070924
-135.13333418	-0.01106017
-135.10000085	-0.01127563
-135.06666751	-0.01146021
-135.03333418	-0.01153608
-135.00000085	-0.01147314
-134.96666751	-0.01124937
-134.93333418	-0.01079272
-134.90000085	-0.01017577
-134.86666751	-0.00959566
-134.83333418	-0.00912052
-134.80000085	-0.00862564
-134.76666751	-0.00828257
-134.73333418	-0.00810654
-134.70000085	-0.00814690
-134.66666752	-0.00863314
-134.63333418	-0.00938503
-134.60000085	-0.01036375
-134.56666752	-0.01160588
-134.53333418	-0.01314253
-134.50000085	-0.01458753
-134.46666752	-0.01640725
-134.43333418	-0.01814616
-134.40000085	-0.01984751
-134.36666752	-0.02163204
-134.33333419	-0.02323387
-134.30000085	-0.02461123
-134.26666752	-0.02606958
-134.23333419	-0.02737650
-134.20000085	-0.02857778
-134.16666752	-0.02961358
-134.13333419	-0.03044461
-134.10000085	-0.03128170
-134.06666752	-0.03188064
-134.03333419	-0.03263664
-134.00000086	-0.03276634
-133.96666752	-0.03332829
-133.93333419	-0.03341985
-133.90000086	-0.03365349
-133.86666752	-0.03397776
-133.83333419	-0.03373520
-133.80000086	-0.03362103
-133.76666752	-0.03342317
-133.73333419	-0.03321608
-133.70000086	-0.03282465
-133.66666752	-0.03267304
-133.63333419	-0.03244337
-133.60000086	-0.03216476
-133.56666753	-0.03204226
-133.53333419	-0.03195420
-133.50000086	-0.03185456
-133.46666753	-0.03178748
-133.43333419	-0.03162755
-133.40000086	-0.03141362
-133.36666753	-0.03081435
-133.33333419	-0.03021115
-133.30000086	-0.02909516
-133.26666753	-0.02791433
-133.23333420	-0.02655429
-133.20000086	-0.02492882
-133.16666753	-0.02326246
-133.13333420	-0.02144739
-133.10000086	-0.01940666
-133.06666753	-0.01744165
-133.03333420	-0.01565668
-133.00000086	-0.01389861
-132.96666753	-0.01231137
-132.93333420	-0.01110169
-132.90000087	-0.00995890
-132.86666753	-0.00910855
-132.83333420	-0.00875003
-132.80000087	-0.00839951
-132.76666753	-0.00809919
-132.73333420	-0.00822558
-132.70000087	-0.00818790
-132.66666753	-0.00838097
-132.63333420	-0.00849583
-132.60000087	-0.00888062
-132.56666753	-0.00916391
-132.53333420	-0.00936832
-132.50000087	-0.00965949
-132.46666754	-0.00984431
-132.43333420	-0.01018272
-132.40000087	-0.01032877
-132.36666754	-0.01053182
-132.33333420	-0.01067794
-132.30000087	-0.01066202
-132.26666754	-0.01056731
-132.23333420	-0.01038724
-132.20000087	-0.00982681
-132.16666754	-0.00941922
-132.13333421	-0.00873831
-132.10000087	-0.00810669
-132.06666754	-0.00739488
-132.03333421	-0.00664370
-132.00000087	-0.00583405
-131.96666754	-0.00516628
-131.93333421	-0.00448197
-131.90000087	-0.00388692
-131.86666754	-0.00329420
-131.83333421	-0.00267602
-131.80000088	-0.00222348
-131.76666754	-0.00182406
-131.73333421	-0.00128425
-131.70000088	-0.00081461
-131.66666754	-0.00032399
-131.63333421	0.00026954
-131.60000088	0.00088290
-131.56666754	0.00152501
-131.53333421	0.00208117
-131.50000088	0.00272537
-131.46666754	0.00323960
-131.43333421	0.00384490
-131.40000088	0.00430584
-131.36666755	0.00464687
-131.33333421	0.00491097
-131.30000088	0.00502360
-131.26666755	0.00495087
-131.23333421	0.00477906
-131.20000088	0.00450119
-131.16666755	0.00409873
-131.13333421	0.00358984
-131.10000088	0.00297614
-131.06666755	0.00236871
-131.03333422	0.00168729
-131.00000088	0.00095440
-130.96666755	0.00026821
-130.93333422	-0.00030740
-130.90000088	-0.00091740
-130.86666755	-0.00139042
-130.83333422	-0.00179113
-130.80000088	-0.00205248
-130.76666755	-0.00225006
-130.73333422	-0.00238343
-130.70000089	-0.00244931
-130.66666755	-0.00243473
-130.63333422	-0.00236251
-130.60000089	-0.00227682
-130.56666755	-0.00216645
-130.53333422	-0.00205241
-130.50000089	-0.00191283
-130.46666755	-0.00176979
-130.43333422	-0.00164036
-130.40000089	-0.00153378
-130.36666755	-0.00141640
-130.33333422	-0.00130712
-130.30000089	-0.00121201
-130.26666756	-0.00112910
-130.23333422	-0.00101680
-130.20000089	-0.00092698
-130.16666756	-0.00083068
-130.13333422	-0.00071803
-130.10000089	-0.00062927
-130.06666756	-0.00052641
-130.03333422	-0.00042838
-130.00000089	-0.00034827
-129.96666756	-0.00025093
-129.93333423	-0.00018338
-129.90000089	-0.00011846
-129.86666756	-0.00006453
-129.83333423	-0.00002310
-129.80000089	0.00000771
-129.76666756	0.00002860
-129.73333423	0.00004417
-129.70000089	0.00004894
-129.66666756	0.00004658
-129.63333423	0.00004381
-129.60000090	0.00003734
-129.56666756	0.00003007
-129.53333423	0.00002176
-129.50000090	0.00001486
-129.46666756	0.00000939
-129.43333423	0.00000488
-129.40000090	0.00000204
-129.36666756	0.00000049
-129.33333423	0.00000000
