# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -229.30000000 ps, Average over 300 waveforms. Timestamp: 2023-05-26T11:40:20
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-161.63333393	0.04141191
-161.60000060	0.04329238
-161.56666727	0.04523177
-161.53333394	0.04704805
-161.50000060	0.04834722
-161.46666727	0.04918622
-161.43333394	0.04928216
-161.40000060	0.04841516
-161.36666727	0.04676922
-161.33333394	0.04443075
-161.30000060	0.04116244
-161.26666727	0.03724223
-161.23333394	0.03257421
-161.20000060	0.02768080
-161.16666727	0.02239050
-161.13333394	0.01719429
-161.10000061	0.01219360
-161.06666727	0.00737969
-161.03333394	0.00297457
-161.00000061	-0.00087744
-160.96666727	-0.00404193
-160.93333394	-0.00672076
-160.90000061	-0.00857761
-160.86666727	-0.00968712
-160.83333394	-0.01022800
-160.80000061	-0.00984977
-160.76666728	-0.00871055
-160.73333394	-0.00684776
-160.70000061	-0.00483621
-160.66666728	-0.00239339
-160.63333394	0.00049094
-160.60000061	0.00304071
-160.56666728	0.00552866
-160.53333394	0.00773407
-160.50000061	0.00940166
-160.46666728	0.01078255
-160.43333394	0.01149404
-160.40000061	0.01168913
-160.36666728	0.01125973
-160.33333395	0.01039443
-160.30000061	0.00869734
-160.26666728	0.00662617
-160.23333395	0.00397348
-160.20000061	0.00140928
-160.16666728	-0.00194945
-160.13333395	-0.00513022
-160.10000061	-0.00829390
-160.06666728	-0.01146114
-160.03333395	-0.01434296
-160.00000062	-0.01701892
-159.96666728	-0.01930192
-159.93333395	-0.02108162
-159.90000062	-0.02262244
-159.86666728	-0.02320573
-159.83333395	-0.02329910
-159.80000062	-0.02291091
-159.76666728	-0.02229479
-159.73333395	-0.02133162
-159.70000062	-0.01995434
-159.66666729	-0.01863607
-159.63333395	-0.01734208
-159.60000062	-0.01603427
-159.56666729	-0.01486850
-159.53333395	-0.01382750
-159.50000062	-0.01271313
-159.46666729	-0.01167844
-159.43333395	-0.01081434
-159.40000062	-0.01037887
-159.36666729	-0.00999670
-159.33333395	-0.00986316
-159.30000062	-0.00986248
-159.26666729	-0.00987293
-159.23333396	-0.00995048
-159.20000062	-0.00976656
-159.16666729	-0.00945079
-159.13333396	-0.00904159
-159.10000062	-0.00813141
-159.06666729	-0.00702794
-159.03333396	-0.00544566
-159.00000062	-0.00362795
-158.96666729	-0.00174292
-158.93333396	0.00048616
-158.90000063	0.00267751
-158.86666729	0.00472597
-158.83333396	0.00620503
-158.80000063	0.00740845
-158.76666729	0.00793476
-158.73333396	0.00802247
-158.70000063	0.00735508
-158.66666729	0.00636509
-158.63333396	0.00480281
-158.60000063	0.00335156
-158.56666729	0.00148486
-158.53333396	-0.00003272
-158.50000063	-0.00175851
-158.46666730	-0.00317845
-158.43333396	-0.00438836
-158.40000063	-0.00515034
-158.36666730	-0.00593540
-158.33333396	-0.00609847
-158.30000063	-0.00607718
-158.26666730	-0.00567517
-158.23333396	-0.00520454
-158.20000063	-0.00457879
-158.16666730	-0.00396110
-158.13333397	-0.00321946
-158.10000063	-0.00240137
-158.06666730	-0.00172276
-158.03333397	-0.00124524
-158.00000063	-0.00113369
-157.96666730	-0.00102665
-157.93333397	-0.00126366
-157.90000063	-0.00174567
-157.86666730	-0.00216244
-157.83333397	-0.00251866
-157.80000064	-0.00253527
-157.76666730	-0.00239478
-157.73333397	-0.00150593
-157.70000064	-0.00070311
-157.66666730	0.00071448
-157.63333397	0.00250241
-157.60000064	0.00438636
-157.56666730	0.00641477
-157.53333397	0.00822028
-157.50000064	0.00989467
-157.46666730	0.01092322
-157.43333397	0.01139610
-157.40000064	0.01102581
-157.36666731	0.01017221
-157.33333397	0.00848795
-157.30000064	0.00619937
-157.26666731	0.00350954
-157.23333397	0.00041176
-157.20000064	-0.00309137
-157.16666731	-0.00695432
-157.13333397	-0.01093591
-157.10000064	-0.01513152
-157.06666731	-0.01918158
-157.03333398	-0.02322955
-157.00000064	-0.02715571
-156.96666731	-0.03065017
-156.93333398	-0.03392370
-156.90000064	-0.03716943
-156.86666731	-0.03956109
-156.83333398	-0.04143823
-156.80000064	-0.04268923
-156.76666731	-0.04347046
-156.73333398	-0.04364322
-156.70000064	-0.04312516
-156.66666731	-0.04208409
-156.63333398	-0.04045914
-156.60000065	-0.03868783
-156.56666731	-0.03651598
-156.53333398	-0.03424347
-156.50000065	-0.03160388
-156.46666731	-0.02916566
-156.43333398	-0.02637977
-156.40000065	-0.02367618
-156.36666731	-0.02103024
-156.33333398	-0.01846185
-156.30000065	-0.01609067
-156.26666732	-0.01362491
-156.23333398	-0.01119322
-156.20000065	-0.00891329
-156.16666732	-0.00644151
-156.13333398	-0.00413006
-156.10000065	-0.00192628
-156.06666732	0.00030422
-156.03333398	0.00212346
-156.00000065	0.00400603
-155.96666732	0.00548656
-155.93333399	0.00642899
-155.90000065	0.00707300
-155.86666732	0.00716053
-155.83333399	0.00677584
-155.80000065	0.00569163
-155.76666732	0.00417286
-155.73333399	0.00195217
-155.70000065	-0.00078604
-155.66666732	-0.00397057
-155.63333399	-0.00751424
-155.60000065	-0.01122215
-155.56666732	-0.01504339
-155.53333399	-0.01885154
-155.50000066	-0.02234376
-155.46666732	-0.02557163
-155.43333399	-0.02835029
-155.40000066	-0.03051929
-155.36666732	-0.03195241
-155.33333399	-0.03239583
-155.30000066	-0.03199213
-155.26666732	-0.03089255
-155.23333399	-0.02859111
-155.20000066	-0.02608576
-155.16666733	-0.02276805
-155.13333399	-0.01930831
-155.10000066	-0.01517484
-155.06666733	-0.01141489
-155.03333399	-0.00746051
-155.00000066	-0.00411254
-154.96666733	-0.00109105
-154.93333399	0.00158548
-154.90000066	0.00345517
-154.86666733	0.00510584
-154.83333399	0.00620098
-154.80000066	0.00712172
-154.76666733	0.00795992
-154.73333400	0.00858762
-154.70000066	0.00935115
-154.66666733	0.01029602
-154.63333400	0.01122236
-154.60000066	0.01228252
-154.56666733	0.01337862
-154.53333400	0.01440129
-154.50000066	0.01583448
-154.46666733	0.01726674
-154.43333400	0.01873190
-154.40000067	0.02030671
-154.36666733	0.02159206
-154.33333400	0.02280421
-154.30000067	0.02383141
-154.26666733	0.02479768
-154.23333400	0.02537130
-154.20000067	0.02578615
-154.16666733	0.02594101
-154.13333400	0.02526015
-154.10000067	0.02439454
-154.06666734	0.02275792
-154.03333400	0.02049134
-154.00000067	0.01743138
-153.96666734	0.01382669
-153.93333400	0.00925582
-153.90000067	0.00393321
-153.86666734	-0.00202710
-153.83333400	-0.00851724
-153.80000067	-0.01544986
-153.76666734	-0.02224997
-153.73333400	-0.02880666
-153.70000067	-0.03475706
-153.66666734	-0.04003671
-153.63333401	-0.04416664
-153.60000067	-0.04707627
-153.56666734	-0.04842987
-153.53333401	-0.04805653
-153.50000067	-0.04614617
-153.46666734	-0.04278159
-153.43333401	-0.03766701
-153.40000067	-0.03123106
-153.36666734	-0.02382756
-153.33333401	-0.01579931
-153.30000068	-0.00716486
-153.26666734	0.00142856
-153.23333401	0.00954009
-153.20000068	0.01663602
-153.16666734	0.02279402
-153.13333401	0.02786397
-153.10000068	0.03122798
-153.06666734	0.03330003
-153.03333401	0.03384361
-153.00000068	0.03301402
-152.96666734	0.03119155
-152.93333401	0.02792986
-152.90000068	0.02406899
-152.86666735	0.01984250
-152.83333401	0.01548107
-152.80000068	0.01143869
-152.76666735	0.00812991
-152.73333401	0.00510694
-152.70000068	0.00298072
-152.66666735	0.00188783
-152.63333401	0.00130335
-152.60000068	0.00163049
-152.56666735	0.00238771
-152.53333402	0.00321230
-152.50000068	0.00422600
-152.46666735	0.00521396
-152.43333402	0.00623866
-152.40000068	0.00722183
-152.36666735	0.00760825
-152.33333402	0.00758768
-152.30000068	0.00732736
-152.26666735	0.00662994
-152.23333402	0.00588567
-152.20000069	0.00500109
-152.16666735	0.00409510
-152.13333402	0.00308537
-152.10000069	0.00220183
-152.06666735	0.00144325
-152.03333402	0.00068437
-152.00000069	0.00021007
-151.96666735	-0.00058748
-151.93333402	-0.00127396
-151.90000069	-0.00179764
-151.86666735	-0.00204731
-151.83333402	-0.00223691
-151.80000069	-0.00184491
-151.76666736	-0.00109663
-151.73333402	-0.00006091
-151.70000069	0.00134810
-151.66666736	0.00310015
-151.63333402	0.00512470
-151.60000069	0.00750965
-151.56666736	0.00978410
-151.53333402	0.01231643
-151.50000069	0.01473484
-151.46666736	0.01697411
-151.43333403	0.01897400
-151.40000069	0.02043047
-151.36666736	0.02116493
-151.33333403	0.02166107
-151.30000069	0.02131892
-151.26666736	0.01997882
-151.23333403	0.01797367
-151.20000069	0.01539188
-151.16666736	0.01236764
-151.13333403	0.00882348
-151.10000069	0.00555059
-151.06666736	0.00212109
-151.03333403	-0.00126531
-151.00000070	-0.00388575
-150.96666736	-0.00629153
-150.93333403	-0.00811740
-150.90000070	-0.00920228
-150.86666736	-0.00960708
-150.83333403	-0.00947813
-150.80000070	-0.00856981
-150.76666736	-0.00722634
-150.73333403	-0.00579211
-150.70000070	-0.00386104
-150.66666737	-0.00177946
-150.63333403	0.00011245
-150.60000070	0.00190577
-150.56666737	0.00361054
-150.53333403	0.00491916
-150.50000070	0.00587381
-150.46666737	0.00661605
-150.43333403	0.00662425
-150.40000070	0.00599990
-150.36666737	0.00470747
-150.33333404	0.00287793
-150.30000070	0.00044391
-150.26666737	-0.00274535
-150.23333404	-0.00638328
-150.20000070	-0.01024215
-150.16666737	-0.01432687
-150.13333404	-0.01848633
-150.10000070	-0.02207352
-150.06666737	-0.02540601
-150.03333404	-0.02799643
-150.00000070	-0.02954262
-149.96666737	-0.03036204
-149.93333404	-0.03008653
-149.90000071	-0.02865211
-149.86666737	-0.02633636
-149.83333404	-0.02323262
-149.80000071	-0.01964512
-149.76666737	-0.01591404
-149.73333404	-0.01215140
-149.70000071	-0.00869074
-149.66666737	-0.00571354
-149.63333404	-0.00313374
-149.60000071	-0.00161492
-149.56666738	-0.00062796
-149.53333404	-0.00020218
-149.50000071	-0.00064235
-149.46666738	-0.00133562
-149.43333404	-0.00248897
-149.40000071	-0.00388500
-149.36666738	-0.00522255
-149.33333404	-0.00673925
-149.30000071	-0.00814257
-149.26666738	-0.00938592
-149.23333404	-0.01063336
-149.20000071	-0.01206154
-149.16666738	-0.01349677
-149.13333405	-0.01504361
-149.10000071	-0.01660358
-149.06666738	-0.01866398
-149.03333405	-0.02083993
-149.00000071	-0.02311453
-148.96666738	-0.02559096
-148.93333405	-0.02798671
-148.90000071	-0.03020466
-148.86666738	-0.03214378
-148.83333405	-0.03380908
-148.80000072	-0.03480008
-148.76666738	-0.03518426
-148.73333405	-0.03516848
-148.70000072	-0.03437589
-148.66666738	-0.03336702
-148.63333405	-0.03239091
-148.60000072	-0.03052123
-148.56666738	-0.02901393
-148.53333405	-0.02757447
-148.50000072	-0.02595874
-148.46666739	-0.02463090
-148.43333405	-0.02362417
-148.40000072	-0.02270408
-148.36666739	-0.02182139
-148.33333405	-0.02130588
-148.30000072	-0.02118587
-148.26666739	-0.02129363
-148.23333405	-0.02176278
-148.20000072	-0.02235428
-148.16666739	-0.02360589
-148.13333405	-0.02448025
-148.10000072	-0.02548658
-148.06666739	-0.02658795
-148.03333406	-0.02759252
-148.00000072	-0.02839984
-147.96666739	-0.02899314
-147.93333406	-0.02936437
-147.90000072	-0.02925274
-147.86666739	-0.02898859
-147.83333406	-0.02853161
-147.80000072	-0.02758080
-147.76666739	-0.02620736
-147.73333406	-0.02488553
-147.70000073	-0.02326672
-147.66666739	-0.02194581
-147.63333406	-0.02048118
-147.60000073	-0.01928477
-147.56666739	-0.01850953
-147.53333406	-0.01797144
-147.50000073	-0.01763140
-147.46666739	-0.01760164
-147.43333406	-0.01775576
-147.40000073	-0.01839856
-147.36666739	-0.01900020
-147.33333406	-0.02027606
-147.30000073	-0.02108491
-147.26666740	-0.02242600
-147.23333406	-0.02371315
-147.20000073	-0.02492568
-147.16666740	-0.02603930
-147.13333406	-0.02705124
-147.10000073	-0.02804500
-147.06666740	-0.02858929
-147.03333406	-0.02904403
-147.00000073	-0.02941755
-146.96666740	-0.02961238
-146.93333407	-0.02966886
-146.90000073	-0.02931505
-146.86666740	-0.02906508
-146.83333407	-0.02879636
-146.80000073	-0.02853286
-146.76666740	-0.02837844
-146.73333407	-0.02815125
-146.70000073	-0.02799483
-146.66666740	-0.02777850
-146.63333407	-0.02750937
-146.60000074	-0.02755777
-146.56666740	-0.02737380
-146.53333407	-0.02689676
-146.50000074	-0.02631979
-146.46666740	-0.02561407
-146.43333407	-0.02453239
-146.40000074	-0.02314125
-146.36666740	-0.02135190
-146.33333407	-0.01939415
-146.30000074	-0.01697916
-146.26666740	-0.01419600
-146.23333407	-0.01125995
-146.20000074	-0.00807777
-146.16666741	-0.00477003
-146.13333407	-0.00137659
-146.10000074	0.00224047
-146.06666741	0.00556575
-146.03333407	0.00871332
-146.00000074	0.01156021
-145.96666741	0.01388334
-145.93333407	0.01585966
-145.90000074	0.01708473
-145.86666741	0.01769796
-145.83333408	0.01771929
-145.80000074	0.01672965
-145.76666741	0.01572792
-145.73333408	0.01343794
-145.70000074	0.01109537
-145.66666741	0.00771142
-145.63333408	0.00451508
-145.60000074	0.00084141
-145.56666741	-0.00270354
-145.53333408	-0.00590265
-145.50000074	-0.00890406
-145.46666741	-0.01123377
-145.43333408	-0.01326328
-145.40000075	-0.01467094
-145.36666741	-0.01515335
-145.33333408	-0.01547361
-145.30000075	-0.01477429
-145.26666741	-0.01401667
-145.23333408	-0.01268266
-145.20000075	-0.01094407
-145.16666741	-0.00914053
-145.13333408	-0.00732586
-145.10000075	-0.00550884
-145.06666742	-0.00375932
-145.03333408	-0.00196333
-145.00000075	-0.00048265
-144.96666742	0.00035314
-144.93333408	0.00115381
-144.90000075	0.00171643
-144.86666742	0.00191495
-144.83333408	0.00232080
-144.80000075	0.00272865
-144.76666742	0.00270500
-144.73333409	0.00324291
-144.70000075	0.00391344
-144.66666742	0.00471488
-144.63333409	0.00573000
-144.60000075	0.00713053
-144.56666742	0.00868928
-144.53333409	0.01043995
-144.50000075	0.01235693
-144.46666742	0.01421567
-144.43333409	0.01598642
-144.40000075	0.01758038
-144.36666742	0.01889112
-144.33333409	0.01980207
-144.30000076	0.02037993
-144.26666742	0.02061614
-144.23333409	0.02053996
-144.20000076	0.02003890
-144.16666742	0.01932512
-144.13333409	0.01831812
-144.10000076	0.01710454
-144.06666742	0.01563041
-144.03333409	0.01375063
-144.00000076	0.01181801
-143.96666743	0.00980541
-143.93333409	0.00757286
-143.90000076	0.00544470
-143.86666743	0.00338097
-143.83333409	0.00145492
-143.80000076	-0.00056301
-143.76666743	-0.00248262
-143.73333409	-0.00404276
-143.70000076	-0.00528927
-143.66666743	-0.00645456
-143.63333410	-0.00717760
-143.60000076	-0.00760017
-143.56666743	-0.00758117
-143.53333410	-0.00738789
-143.50000076	-0.00683957
-143.46666743	-0.00610851
-143.43333410	-0.00514206
-143.40000076	-0.00425103
-143.36666743	-0.00365160
-143.33333410	-0.00317118
-143.30000076	-0.00308337
-143.26666743	-0.00331747
-143.23333410	-0.00386832
-143.20000077	-0.00475857
-143.16666743	-0.00595667
-143.13333410	-0.00751680
-143.10000077	-0.00934056
-143.06666743	-0.01109242
-143.03333410	-0.01305774
-143.00000077	-0.01506311
-142.96666743	-0.01683020
-142.93333410	-0.01841439
-142.90000077	-0.01949015
-142.86666744	-0.02042722
-142.83333410	-0.02077188
-142.80000077	-0.02070430
-142.76666744	-0.02029789
-142.73333410	-0.01935666
-142.70000077	-0.01840084
-142.66666744	-0.01671806
-142.63333410	-0.01494706
-142.60000077	-0.01314846
-142.56666744	-0.01094479
-142.53333410	-0.00910644
-142.50000077	-0.00718181
-142.46666744	-0.00531524
-142.43333411	-0.00358209
-142.40000077	-0.00203304
-142.36666744	-0.00092462
-142.33333411	-0.00010898
-142.30000077	0.00029901
-142.26666744	0.00061732
-142.23333411	0.00060093
-142.20000077	0.00032679
-142.16666744	0.00033477
-142.13333411	0.00020804
-142.10000078	-0.00001605
-142.06666744	-0.00021557
-142.03333411	-0.00016463
-142.00000078	-0.00046434
-141.96666744	-0.00064119
-141.93333411	-0.00064500
-141.90000078	-0.00080354
-141.86666744	-0.00100033
-141.83333411	-0.00131542
-141.80000078	-0.00180816
-141.76666745	-0.00243338
-141.73333411	-0.00283946
-141.70000078	-0.00329810
-141.66666745	-0.00381151
-141.63333411	-0.00425099
-141.60000078	-0.00428544
-141.56666745	-0.00425142
-141.53333411	-0.00420404
-141.50000078	-0.00411046
-141.46666745	-0.00388435
-141.43333411	-0.00392371
-141.40000078	-0.00370671
-141.36666745	-0.00370397
-141.33333412	-0.00357614
-141.30000078	-0.00347570
-141.26666745	-0.00326430
-141.23333412	-0.00289137
-141.20000078	-0.00232906
-141.16666745	-0.00151198
-141.13333412	-0.00040962
-141.10000078	0.00054364
-141.06666745	0.00186920
-141.03333412	0.00354830
-141.00000079	0.00525105
-140.96666745	0.00700851
-140.93333412	0.00896796
-140.90000079	0.01088826
-140.86666745	0.01272264
-140.83333412	0.01447809
-140.80000079	0.01604059
-140.76666745	0.01733526
-140.73333412	0.01827184
-140.70000079	0.01903026
-140.66666745	0.01940287
-140.63333412	0.01983484
-140.60000079	0.02011655
-140.56666746	0.02026291
-140.53333412	0.02007075
-140.50000079	0.02030602
-140.46666746	0.02015915
-140.43333412	0.02012860
-140.40000079	0.02025697
-140.36666746	0.02000684
-140.33333412	0.01966705
-140.30000079	0.01926377
-140.26666746	0.01865094
-140.23333413	0.01793249
-140.20000079	0.01705219
-140.16666746	0.01590519
-140.13333413	0.01436933
-140.10000079	0.01284954
-140.06666746	0.01122229
-140.03333413	0.00953708
-140.00000079	0.00758245
-139.96666746	0.00568309
-139.93333413	0.00368786
-139.90000080	0.00175996
-139.86666746	0.00013670
-139.83333413	-0.00137628
-139.80000080	-0.00250773
-139.76666746	-0.00345127
-139.73333413	-0.00386222
-139.70000080	-0.00427810
-139.66666746	-0.00417896
-139.63333413	-0.00398580
-139.60000080	-0.00333969
-139.56666746	-0.00249407
-139.53333413	-0.00165246
-139.50000080	-0.00041127
-139.46666747	0.00089682
-139.43333413	0.00243644
-139.40000080	0.00422321
-139.36666747	0.00586837
-139.33333413	0.00756662
-139.30000080	0.00938315
-139.26666747	0.01095580
-139.23333413	0.01279172
-139.20000080	0.01416765
-139.16666747	0.01549077
-139.13333414	0.01647239
-139.10000080	0.01732263
-139.06666747	0.01772158
-139.03333414	0.01803836
-139.00000080	0.01780589
-138.96666747	0.01741895
-138.93333414	0.01663739
-138.90000080	0.01581985
-138.86666747	0.01488393
-138.83333414	0.01367010
-138.80000080	0.01232413
-138.76666747	0.01129633
-138.73333414	0.01004269
-138.70000081	0.00890170
-138.66666747	0.00802974
-138.63333414	0.00725336
-138.60000081	0.00646128
-138.56666747	0.00604467
-138.53333414	0.00564667
-138.50000081	0.00554380
-138.46666747	0.00527145
-138.43333414	0.00539016
-138.40000081	0.00536518
-138.36666748	0.00553013
-138.33333414	0.00578322
-138.30000081	0.00599412
-138.26666748	0.00626866
-138.23333414	0.00648840
-138.20000081	0.00681500
-138.16666748	0.00705191
-138.13333414	0.00751047
-138.10000081	0.00753902
-138.06666748	0.00792845
-138.03333415	0.00804920
-138.00000081	0.00801663
-137.96666748	0.00799524
-137.93333415	0.00819525
-137.90000081	0.00840960
-137.86666748	0.00850744
-137.83333415	0.00854586
-137.80000081	0.00903499
-137.76666748	0.00943890
-137.73333415	0.01007447
-137.70000081	0.01068836
-137.66666748	0.01162680
-137.63333415	0.01251566
-137.60000082	0.01368038
-137.56666748	0.01478789
-137.53333415	0.01587262
-137.50000082	0.01709662
-137.46666748	0.01818307
-137.43333415	0.01881002
-137.40000082	0.01950317
-137.36666748	0.01978695
-137.33333415	0.02015369
-137.30000082	0.02004895
-137.26666749	0.02008834
-137.23333415	0.01996291
-137.20000082	0.01965863
-137.16666749	0.01968404
-137.13333415	0.02006457
-137.10000082	0.02021999
-137.06666749	0.02042013
-137.03333415	0.02105736
-137.00000082	0.02171135
-136.96666749	0.02232104
-136.93333415	0.02328224
-136.90000082	0.02430735
-136.86666749	0.02507431
-136.83333416	0.02581776
-136.80000082	0.02655189
-136.76666749	0.02707560
-136.73333416	0.02752163
-136.70000082	0.02769281
-136.66666749	0.02761919
-136.63333416	0.02734141
-136.60000082	0.02656999
-136.56666749	0.02585322
-136.53333416	0.02494042
-136.50000083	0.02394602
-136.46666749	0.02262872
-136.43333416	0.02133747
-136.40000083	0.01970811
-136.36666749	0.01850567
-136.33333416	0.01701135
-136.30000083	0.01544433
-136.26666749	0.01389245
-136.23333416	0.01245063
-136.20000083	0.01093812
-136.16666750	0.00958019
-136.13333416	0.00840911
-136.10000083	0.00713412
-136.06666750	0.00595121
-136.03333416	0.00511478
-136.00000083	0.00430510
-135.96666750	0.00369299
-135.93333416	0.00342484
-135.90000083	0.00317698
-135.86666750	0.00320371
-135.83333416	0.00328573
-135.80000083	0.00346933
-135.76666750	0.00350247
-135.73333417	0.00347207
-135.70000083	0.00345961
-135.66666750	0.00342901
-135.63333417	0.00336819
-135.60000083	0.00301690
-135.56666750	0.00289969
-135.53333417	0.00286015
-135.50000083	0.00280518
-135.46666750	0.00287470
-135.43333417	0.00309143
-135.40000084	0.00350440
-135.36666750	0.00391259
-135.33333417	0.00443824
-135.30000084	0.00520972
-135.26666750	0.00605567
-135.23333417	0.00662990
-135.20000084	0.00715745
-135.16666750	0.00763023
-135.13333417	0.00747952
-135.10000084	0.00749776
-135.06666750	0.00701932
-135.03333417	0.00612061
-135.00000084	0.00506793
-134.96666751	0.00346194
-134.93333417	0.00191388
-134.90000084	0.00010042
-134.86666751	-0.00172835
-134.83333417	-0.00370224
-134.80000084	-0.00564858
-134.76666751	-0.00768546
-134.73333417	-0.00968114
-134.70000084	-0.01159736
-134.66666751	-0.01367624
-134.63333418	-0.01556281
-134.60000084	-0.01759346
-134.56666751	-0.01963117
-134.53333418	-0.02176709
-134.50000084	-0.02338411
-134.46666751	-0.02537311
-134.43333418	-0.02707489
-134.40000084	-0.02860475
-134.36666751	-0.02971047
-134.33333418	-0.03042861
-134.30000085	-0.03062797
-134.26666751	-0.03049294
-134.23333418	-0.02965725
-134.20000085	-0.02855450
-134.16666751	-0.02688914
-134.13333418	-0.02486194
-134.10000085	-0.02232580
-134.06666751	-0.02015257
-134.03333418	-0.01747124
-134.00000085	-0.01503579
-133.96666751	-0.01304623
-133.93333418	-0.01107359
-133.90000085	-0.00941531
-133.86666752	-0.00821562
-133.83333418	-0.00746111
-133.80000085	-0.00692231
-133.76666752	-0.00670591
-133.73333418	-0.00694466
-133.70000085	-0.00713167
-133.66666752	-0.00760376
-133.63333418	-0.00795449
-133.60000085	-0.00851041
-133.56666752	-0.00879141
-133.53333419	-0.00892511
-133.50000085	-0.00883664
-133.46666752	-0.00860424
-133.43333419	-0.00838193
-133.40000085	-0.00782316
-133.36666752	-0.00727262
-133.33333419	-0.00681934
-133.30000085	-0.00640011
-133.26666752	-0.00600966
-133.23333419	-0.00587581
-133.20000085	-0.00586104
-133.16666752	-0.00604949
-133.13333419	-0.00673379
-133.10000086	-0.00742263
-133.06666752	-0.00866243
-133.03333419	-0.00995533
-133.00000086	-0.01126286
-132.96666752	-0.01268839
-132.93333419	-0.01425821
-132.90000086	-0.01556247
-132.86666752	-0.01693597
-132.83333419	-0.01830200
-132.80000086	-0.01948200
-132.76666753	-0.02040786
-132.73333419	-0.02124379
-132.70000086	-0.02182808
-132.66666753	-0.02234852
-132.63333419	-0.02280885
-132.60000086	-0.02321651
-132.56666753	-0.02348501
-132.53333419	-0.02357354
-132.50000086	-0.02376876
-132.46666753	-0.02382132
-132.43333420	-0.02378664
-132.40000086	-0.02359621
-132.36666753	-0.02338168
-132.33333420	-0.02297044
-132.30000086	-0.02256921
-132.26666753	-0.02221513
-132.23333420	-0.02183221
-132.20000086	-0.02131204
-132.16666753	-0.02088573
-132.13333420	-0.02047174
-132.10000086	-0.02003449
-132.06666753	-0.01969646
-132.03333420	-0.01938561
-132.00000087	-0.01914489
-131.96666753	-0.01891243
-131.93333420	-0.01858410
-131.90000087	-0.01821513
-131.86666753	-0.01782293
-131.83333420	-0.01731792
-131.80000087	-0.01662835
-131.76666753	-0.01586336
-131.73333420	-0.01498275
-131.70000087	-0.01410188
-131.66666754	-0.01309305
-131.63333420	-0.01203232
-131.60000087	-0.01092366
-131.56666754	-0.00973457
-131.53333420	-0.00861677
-131.50000087	-0.00769555
-131.46666754	-0.00683909
-131.43333420	-0.00617693
-131.40000087	-0.00561489
-131.36666754	-0.00511314
-131.33333420	-0.00482258
-131.30000087	-0.00449879
-131.26666754	-0.00435902
-131.23333421	-0.00428641
-131.20000087	-0.00421216
-131.16666754	-0.00419860
-131.13333421	-0.00420335
-131.10000087	-0.00421163
-131.06666754	-0.00417419
-131.03333421	-0.00416214
-131.00000087	-0.00414404
-130.96666754	-0.00411668
-130.93333421	-0.00408806
-130.90000088	-0.00406967
-130.86666754	-0.00406353
-130.83333421	-0.00397255
-130.80000088	-0.00386928
-130.76666754	-0.00377642
-130.73333421	-0.00355380
-130.70000088	-0.00337236
-130.66666754	-0.00313021
-130.63333421	-0.00287950
-130.60000088	-0.00261605
-130.56666755	-0.00232867
-130.53333421	-0.00207105
-130.50000088	-0.00179933
-130.46666755	-0.00155357
-130.43333421	-0.00135560
-130.40000088	-0.00114869
-130.36666755	-0.00098093
-130.33333421	-0.00080759
-130.30000088	-0.00068823
-130.26666755	-0.00056113
-130.23333421	-0.00045154
-130.20000088	-0.00033643
-130.16666755	-0.00024055
-130.13333422	-0.00014148
-130.10000088	-0.00006401
-130.06666755	0.00001554
-130.03333422	0.00009421
-130.00000088	0.00015417
-129.96666755	0.00020949
-129.93333422	0.00024709
-129.90000088	0.00027067
-129.86666755	0.00028448
-129.83333422	0.00027850
-129.80000089	0.00026004
-129.76666755	0.00023576
-129.73333422	0.00020147
-129.70000089	0.00016428
-129.66666755	0.00012792
-129.63333422	0.00009366
-129.60000089	0.00006280
-129.56666755	0.00003710
-129.53333422	0.00001830
-129.50000089	0.00000615
-129.46666755	-0.00000081
-129.43333422	-0.00000310
-129.40000089	-0.00000256
-129.36666756	-0.00000091
-129.33333422	0.00000000
