# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -229.30000000 ps, Average over 300 waveforms. Timestamp: 2023-05-26T11:49:01
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-162.70000061	0.01264935
-162.66666728	0.01459899
-162.63333394	0.01588029
-162.60000061	0.01689429
-162.56666728	0.01751557
-162.53333394	0.01738913
-162.50000061	0.01693986
-162.46666728	0.01573050
-162.43333395	0.01422389
-162.40000061	0.01212920
-162.36666728	0.00960215
-162.33333395	0.00716398
-162.30000061	0.00447765
-162.26666728	0.00212743
-162.23333395	0.00007698
-162.20000061	-0.00133770
-162.16666728	-0.00211621
-162.13333395	-0.00221745
-162.10000062	-0.00160220
-162.06666728	-0.00060755
-162.03333395	0.00107690
-162.00000062	0.00341583
-161.96666728	0.00629673
-161.93333395	0.00927192
-161.90000062	0.01264248
-161.86666728	0.01629312
-161.83333395	0.01936212
-161.80000062	0.02216713
-161.76666729	0.02432876
-161.73333395	0.02568946
-161.70000062	0.02623351
-161.66666729	0.02600302
-161.63333395	0.02485903
-161.60000062	0.02313380
-161.56666729	0.02065549
-161.53333395	0.01775402
-161.50000062	0.01400723
-161.46666729	0.01035485
-161.43333396	0.00669033
-161.40000062	0.00314577
-161.36666729	0.00022714
-161.33333396	-0.00211440
-161.30000062	-0.00323228
-161.26666729	-0.00354777
-161.23333396	-0.00285760
-161.20000062	-0.00143630
-161.16666729	0.00099118
-161.13333396	0.00365921
-161.10000062	0.00749610
-161.06666729	0.01128878
-161.03333396	0.01517579
-161.00000063	0.01897618
-160.96666729	0.02235067
-160.93333396	0.02505707
-160.90000063	0.02705875
-160.86666729	0.02816949
-160.83333396	0.02848250
-160.80000063	0.02773698
-160.76666729	0.02625861
-160.73333396	0.02395897
-160.70000063	0.02099033
-160.66666730	0.01746405
-160.63333396	0.01376549
-160.60000063	0.01032977
-160.56666730	0.00722031
-160.53333396	0.00439666
-160.50000063	0.00250044
-160.46666730	0.00130249
-160.43333396	0.00085233
-160.40000063	0.00142466
-160.36666730	0.00275040
-160.33333397	0.00478175
-160.30000063	0.00741547
-160.26666730	0.01025093
-160.23333397	0.01310718
-160.20000063	0.01546418
-160.16666730	0.01733830
-160.13333397	0.01849030
-160.10000063	0.01862314
-160.06666730	0.01811928
-160.03333397	0.01697488
-160.00000063	0.01494966
-159.96666730	0.01250791
-159.93333397	0.00946982
-159.90000064	0.00587645
-159.86666730	0.00242804
-159.83333397	-0.00069707
-159.80000064	-0.00386633
-159.76666730	-0.00673327
-159.73333397	-0.00890423
-159.70000064	-0.01070362
-159.66666730	-0.01206931
-159.63333397	-0.01296494
-159.60000064	-0.01363897
-159.56666731	-0.01352063
-159.53333397	-0.01303111
-159.50000064	-0.01218793
-159.46666731	-0.01062680
-159.43333397	-0.00888778
-159.40000064	-0.00677899
-159.36666731	-0.00459236
-159.33333397	-0.00212107
-159.30000064	0.00037589
-159.26666731	0.00266036
-159.23333398	0.00456272
-159.20000064	0.00616997
-159.16666731	0.00752930
-159.13333398	0.00809422
-159.10000064	0.00832763
-159.06666731	0.00815984
-159.03333398	0.00756369
-159.00000064	0.00646646
-158.96666731	0.00494833
-158.93333398	0.00317915
-158.90000064	0.00133345
-158.86666731	-0.00063362
-158.83333398	-0.00296036
-158.80000065	-0.00505314
-158.76666731	-0.00711641
-158.73333398	-0.00915116
-158.70000065	-0.01115294
-158.66666731	-0.01262611
-158.63333398	-0.01403958
-158.60000065	-0.01505133
-158.56666731	-0.01561021
-158.53333398	-0.01572850
-158.50000065	-0.01534252
-158.46666732	-0.01467157
-158.43333398	-0.01362907
-158.40000065	-0.01227791
-158.36666732	-0.01063564
-158.33333398	-0.00908481
-158.30000065	-0.00765340
-158.26666732	-0.00610447
-158.23333398	-0.00448657
-158.20000065	-0.00307064
-158.16666732	-0.00185004
-158.13333399	-0.00064857
-158.10000065	0.00016001
-158.06666732	0.00086583
-158.03333399	0.00127138
-158.00000065	0.00179432
-157.96666732	0.00157673
-157.93333399	0.00162874
-157.90000065	0.00121923
-157.86666732	0.00104218
-157.83333399	0.00048432
-157.80000066	0.00027210
-157.76666732	0.00002939
-157.73333399	-0.00006892
-157.70000066	0.00012822
-157.66666732	0.00045982
-157.63333399	0.00122970
-157.60000066	0.00209396
-157.56666732	0.00327598
-157.53333399	0.00440875
-157.50000066	0.00529556
-157.46666732	0.00602129
-157.43333399	0.00635854
-157.40000066	0.00623603
-157.36666733	0.00567284
-157.33333399	0.00473774
-157.30000066	0.00355798
-157.26666733	0.00225626
-157.23333399	0.00081811
-157.20000066	-0.00072216
-157.16666733	-0.00204676
-157.13333399	-0.00339698
-157.10000066	-0.00461076
-157.06666733	-0.00521579
-157.03333400	-0.00536655
-157.00000066	-0.00550365
-156.96666733	-0.00532557
-156.93333400	-0.00480547
-156.90000066	-0.00418165
-156.86666733	-0.00334412
-156.83333400	-0.00231328
-156.80000066	-0.00136247
-156.76666733	-0.00020352
-156.73333400	0.00076355
-156.70000067	0.00161953
-156.66666733	0.00236966
-156.63333400	0.00259077
-156.60000067	0.00266978
-156.56666733	0.00256380
-156.53333400	0.00209733
-156.50000067	0.00170014
-156.46666733	0.00127964
-156.43333400	0.00105029
-156.40000067	0.00095979
-156.36666733	0.00104650
-156.33333400	0.00171230
-156.30000067	0.00284481
-156.26666734	0.00414444
-156.23333400	0.00567255
-156.20000067	0.00728636
-156.16666734	0.00854924
-156.13333400	0.00946533
-156.10000067	0.01007435
-156.06666734	0.00984274
-156.03333400	0.00918425
-156.00000067	0.00806648
-155.96666734	0.00622426
-155.93333401	0.00387776
-155.90000067	0.00135810
-155.86666734	-0.00158367
-155.83333401	-0.00482923
-155.80000067	-0.00803254
-155.76666734	-0.01099681
-155.73333401	-0.01403302
-155.70000067	-0.01664003
-155.66666734	-0.01893744
-155.63333401	-0.02080983
-155.60000068	-0.02239058
-155.56666734	-0.02345465
-155.53333401	-0.02391903
-155.50000068	-0.02406971
-155.46666734	-0.02369948
-155.43333401	-0.02279889
-155.40000068	-0.02149449
-155.36666734	-0.01971449
-155.33333401	-0.01771364
-155.30000068	-0.01596082
-155.26666734	-0.01393758
-155.23333401	-0.01173060
-155.20000068	-0.00974903
-155.16666735	-0.00801864
-155.13333401	-0.00643261
-155.10000068	-0.00495071
-155.06666735	-0.00376182
-155.03333401	-0.00264975
-155.00000068	-0.00143763
-154.96666735	-0.00073948
-154.93333401	-0.00010190
-154.90000068	0.00053120
-154.86666735	0.00095983
-154.83333402	0.00143571
-154.80000068	0.00206394
-154.76666735	0.00260522
-154.73333402	0.00316357
-154.70000068	0.00390726
-154.66666735	0.00417895
-154.63333402	0.00440694
-154.60000068	0.00455208
-154.56666735	0.00439208
-154.53333402	0.00401635
-154.50000069	0.00336154
-154.46666735	0.00252815
-154.43333402	0.00140718
-154.40000069	-0.00015085
-154.36666735	-0.00200237
-154.33333402	-0.00387305
-154.30000069	-0.00587615
-154.26666735	-0.00790362
-154.23333402	-0.00979728
-154.20000069	-0.01160245
-154.16666736	-0.01345215
-154.13333402	-0.01488588
-154.10000069	-0.01603553
-154.06666736	-0.01659493
-154.03333402	-0.01659071
-154.00000069	-0.01602771
-153.96666736	-0.01490517
-153.93333402	-0.01340383
-153.90000069	-0.01155019
-153.86666736	-0.00937875
-153.83333402	-0.00695379
-153.80000069	-0.00459056
-153.76666736	-0.00214238
-153.73333403	0.00017313
-153.70000069	0.00228743
-153.66666736	0.00417267
-153.63333403	0.00557860
-153.60000069	0.00643189
-153.56666736	0.00702459
-153.53333403	0.00703565
-153.50000069	0.00707079
-153.46666736	0.00678094
-153.43333403	0.00654335
-153.40000070	0.00633865
-153.36666736	0.00607864
-153.33333403	0.00597930
-153.30000070	0.00618921
-153.26666736	0.00647812
-153.23333403	0.00688529
-153.20000070	0.00756905
-153.16666736	0.00851236
-153.13333403	0.00927802
-153.10000070	0.01062610
-153.06666737	0.01139373
-153.03333403	0.01242559
-153.00000070	0.01321228
-152.96666737	0.01370518
-152.93333403	0.01375222
-152.90000070	0.01369802
-152.86666737	0.01326740
-152.83333403	0.01261628
-152.80000070	0.01146073
-152.76666737	0.01027215
-152.73333403	0.00868254
-152.70000070	0.00721005
-152.66666737	0.00534617
-152.63333404	0.00323346
-152.60000070	0.00105169
-152.56666737	-0.00124288
-152.53333404	-0.00406249
-152.50000070	-0.00669996
-152.46666737	-0.00956934
-152.43333404	-0.01244423
-152.40000070	-0.01531719
-152.36666737	-0.01797013
-152.33333404	-0.02038714
-152.30000071	-0.02199405
-152.26666737	-0.02315115
-152.23333404	-0.02337674
-152.20000071	-0.02301209
-152.16666737	-0.02154355
-152.13333404	-0.01928620
-152.10000071	-0.01602472
-152.06666737	-0.01201599
-152.03333404	-0.00739672
-152.00000071	-0.00240535
-151.96666738	0.00299490
-151.93333404	0.00810483
-151.90000071	0.01284764
-151.86666738	0.01691068
-151.83333404	0.02024567
-151.80000071	0.02246954
-151.76666738	0.02365753
-151.73333404	0.02383341
-151.70000071	0.02292595
-151.66666738	0.02099881
-151.63333404	0.01796378
-151.60000071	0.01440490
-151.56666738	0.01035466
-151.53333405	0.00637550
-151.50000071	0.00244683
-151.46666738	-0.00087785
-151.43333405	-0.00373805
-151.40000071	-0.00556635
-151.36666738	-0.00670551
-151.33333405	-0.00667899
-151.30000071	-0.00615788
-151.26666738	-0.00489858
-151.23333405	-0.00320802
-151.20000072	-0.00144983
-151.16666738	0.00034006
-151.13333405	0.00184573
-151.10000072	0.00316829
-151.06666738	0.00423501
-151.03333405	0.00489837
-151.00000072	0.00503021
-150.96666738	0.00459878
-150.93333405	0.00406970
-150.90000072	0.00330345
-150.86666739	0.00245880
-150.83333405	0.00154194
-150.80000072	0.00081153
-150.76666739	0.00036854
-150.73333405	0.00011953
-150.70000072	-0.00013019
-150.66666739	0.00000347
-150.63333405	0.00014292
-150.60000072	0.00010600
-150.56666739	-0.00014512
-150.53333405	-0.00014666
-150.50000072	0.00002061
-150.46666739	-0.00003915
-150.43333406	0.00033608
-150.40000072	0.00083252
-150.36666739	0.00129223
-150.33333406	0.00196849
-150.30000072	0.00257787
-150.26666739	0.00353245
-150.23333406	0.00431742
-150.20000072	0.00541133
-150.16666739	0.00627830
-150.13333406	0.00718618
-150.10000073	0.00801827
-150.06666739	0.00872792
-150.03333406	0.00912837
-150.00000073	0.00932799
-149.96666739	0.00888418
-149.93333406	0.00815954
-149.90000073	0.00708114
-149.86666739	0.00559801
-149.83333406	0.00369820
-149.80000073	0.00176547
-149.76666740	-0.00013796
-149.73333406	-0.00189355
-149.70000073	-0.00357309
-149.66666740	-0.00467274
-149.63333406	-0.00566584
-149.60000073	-0.00641076
-149.56666740	-0.00692596
-149.53333406	-0.00663974
-149.50000073	-0.00605115
-149.46666740	-0.00521026
-149.43333407	-0.00411252
-149.40000073	-0.00283784
-149.36666740	-0.00152439
-149.33333407	-0.00017806
-149.30000073	0.00078466
-149.26666740	0.00178097
-149.23333407	0.00248679
-149.20000073	0.00323176
-149.16666740	0.00394166
-149.13333407	0.00423597
-149.10000073	0.00441995
-149.06666740	0.00414018
-149.03333407	0.00360437
-149.00000074	0.00265314
-148.96666740	0.00155989
-148.93333407	0.00009193
-148.90000074	-0.00162138
-148.86666740	-0.00362041
-148.83333407	-0.00589707
-148.80000074	-0.00811471
-148.76666740	-0.01034387
-148.73333407	-0.01243222
-148.70000074	-0.01423460
-148.66666741	-0.01531459
-148.63333407	-0.01608879
-148.60000074	-0.01585272
-148.56666741	-0.01520743
-148.53333407	-0.01361790
-148.50000074	-0.01153789
-148.46666741	-0.00903803
-148.43333407	-0.00609493
-148.40000074	-0.00328391
-148.36666741	-0.00052637
-148.33333408	0.00194337
-148.30000074	0.00380885
-148.26666741	0.00516930
-148.23333408	0.00616698
-148.20000074	0.00667796
-148.16666741	0.00632002
-148.13333408	0.00569184
-148.10000074	0.00468628
-148.06666741	0.00336446
-148.03333408	0.00181183
-148.00000074	0.00050174
-147.96666741	-0.00095893
-147.93333408	-0.00217258
-147.90000075	-0.00340730
-147.86666741	-0.00456087
-147.83333408	-0.00567419
-147.80000075	-0.00693268
-147.76666741	-0.00808717
-147.73333408	-0.00920481
-147.70000075	-0.01064995
-147.66666741	-0.01195675
-147.63333408	-0.01312847
-147.60000075	-0.01462615
-147.56666742	-0.01565499
-147.53333408	-0.01685758
-147.50000075	-0.01724624
-147.46666742	-0.01729878
-147.43333408	-0.01707405
-147.40000075	-0.01603985
-147.36666742	-0.01484427
-147.33333408	-0.01294911
-147.30000075	-0.01114878
-147.26666742	-0.00933504
-147.23333409	-0.00738209
-147.20000075	-0.00555448
-147.16666742	-0.00405163
-147.13333409	-0.00290533
-147.10000075	-0.00204169
-147.06666742	-0.00156385
-147.03333409	-0.00134597
-147.00000075	-0.00150000
-146.96666742	-0.00219556
-146.93333409	-0.00284985
-146.90000075	-0.00382742
-146.86666742	-0.00484813
-146.83333409	-0.00619196
-146.80000076	-0.00767009
-146.76666742	-0.00895694
-146.73333409	-0.01017221
-146.70000076	-0.01134800
-146.66666742	-0.01229078
-146.63333409	-0.01291646
-146.60000076	-0.01330794
-146.56666742	-0.01339070
-146.53333409	-0.01313396
-146.50000076	-0.01262432
-146.46666743	-0.01164726
-146.43333409	-0.01064389
-146.40000076	-0.00933079
-146.36666743	-0.00794604
-146.33333409	-0.00652957
-146.30000076	-0.00499353
-146.26666743	-0.00393503
-146.23333409	-0.00299672
-146.20000076	-0.00257869
-146.16666743	-0.00224979
-146.13333410	-0.00221783
-146.10000076	-0.00257826
-146.06666743	-0.00318643
-146.03333410	-0.00398490
-146.00000076	-0.00481282
-145.96666743	-0.00590878
-145.93333410	-0.00679294
-145.90000076	-0.00807240
-145.86666743	-0.00891208
-145.83333410	-0.01008489
-145.80000077	-0.01082838
-145.76666743	-0.01144022
-145.73333410	-0.01173428
-145.70000077	-0.01217651
-145.66666743	-0.01232116
-145.63333410	-0.01217982
-145.60000077	-0.01197995
-145.56666743	-0.01173778
-145.53333410	-0.01126343
-145.50000077	-0.01071602
-145.46666743	-0.00991935
-145.43333410	-0.00958197
-145.40000077	-0.00906847
-145.36666744	-0.00872747
-145.33333410	-0.00855520
-145.30000077	-0.00861116
-145.26666744	-0.00891315
-145.23333410	-0.00905547
-145.20000077	-0.00947990
-145.16666744	-0.00972947
-145.13333410	-0.00961773
-145.10000077	-0.00954965
-145.06666744	-0.00921390
-145.03333411	-0.00855514
-145.00000077	-0.00763804
-144.96666744	-0.00640761
-144.93333411	-0.00481509
-144.90000077	-0.00311534
-144.86666744	-0.00119010
-144.83333411	0.00083771
-144.80000077	0.00294771
-144.76666744	0.00513140
-144.73333411	0.00702710
-144.70000078	0.00876759
-144.66666744	0.01031836
-144.63333411	0.01158828
-144.60000078	0.01215865
-144.56666744	0.01249613
-144.53333411	0.01240879
-144.50000078	0.01177521
-144.46666744	0.01066893
-144.43333411	0.00896830
-144.40000078	0.00691618
-144.36666744	0.00470674
-144.33333411	0.00200491
-144.30000078	-0.00084655
-144.26666745	-0.00337315
-144.23333411	-0.00567149
-144.20000078	-0.00808276
-144.16666745	-0.00974583
-144.13333411	-0.01071840
-144.10000078	-0.01156474
-144.06666745	-0.01164271
-144.03333411	-0.01154004
-144.00000078	-0.01083382
-143.96666745	-0.00986144
-143.93333412	-0.00839027
-143.90000078	-0.00722141
-143.86666745	-0.00578540
-143.83333412	-0.00434565
-143.80000078	-0.00291759
-143.76666745	-0.00180561
-143.73333412	-0.00075519
-143.70000078	-0.00016180
-143.66666745	0.00016872
-143.63333412	0.00035164
-143.60000079	0.00017301
-143.56666745	-0.00019147
-143.53333412	-0.00044661
-143.50000079	-0.00092725
-143.46666745	-0.00129363
-143.43333412	-0.00173896
-143.40000079	-0.00201251
-143.36666745	-0.00216414
-143.33333412	-0.00171265
-143.30000079	-0.00107670
-143.26666745	-0.00027107
-143.23333412	0.00096082
-143.20000079	0.00228920
-143.16666746	0.00369570
-143.13333412	0.00516901
-143.10000079	0.00662022
-143.06666746	0.00786926
-143.03333412	0.00879392
-143.00000079	0.00946382
-142.96666746	0.00979367
-142.93333412	0.00977421
-142.90000079	0.00945784
-142.86666746	0.00886667
-142.83333413	0.00806444
-142.80000079	0.00713553
-142.76666746	0.00591865
-142.73333413	0.00480800
-142.70000079	0.00352183
-142.66666746	0.00221845
-142.63333413	0.00079863
-142.60000079	-0.00026601
-142.56666746	-0.00171552
-142.53333413	-0.00281391
-142.50000080	-0.00392146
-142.46666746	-0.00495658
-142.43333413	-0.00588491
-142.40000080	-0.00663074
-142.36666746	-0.00743745
-142.33333413	-0.00784371
-142.30000080	-0.00832557
-142.26666746	-0.00858234
-142.23333413	-0.00838826
-142.20000080	-0.00803925
-142.16666747	-0.00747049
-142.13333413	-0.00673782
-142.10000080	-0.00594878
-142.06666747	-0.00510287
-142.03333413	-0.00397709
-142.00000080	-0.00343393
-141.96666747	-0.00296530
-141.93333413	-0.00266693
-141.90000080	-0.00240028
-141.86666747	-0.00267772
-141.83333413	-0.00314606
-141.80000080	-0.00365709
-141.76666747	-0.00447733
-141.73333414	-0.00517450
-141.70000080	-0.00634632
-141.66666747	-0.00712771
-141.63333414	-0.00781986
-141.60000080	-0.00861573
-141.56666747	-0.00914944
-141.53333414	-0.00959766
-141.50000080	-0.00941817
-141.46666747	-0.00935944
-141.43333414	-0.00884438
-141.40000081	-0.00819949
-141.36666747	-0.00746373
-141.33333414	-0.00643298
-141.30000081	-0.00536708
-141.26666747	-0.00411288
-141.23333414	-0.00272089
-141.20000081	-0.00134079
-141.16666747	-0.00027754
-141.13333414	0.00090662
-141.10000081	0.00191141
-141.06666748	0.00283541
-141.03333414	0.00349584
-141.00000081	0.00380298
-140.96666748	0.00372606
-140.93333414	0.00367235
-140.90000081	0.00324757
-140.86666748	0.00269822
-140.83333414	0.00225673
-140.80000081	0.00151702
-140.76666748	0.00078298
-140.73333414	0.00013773
-140.70000081	-0.00036754
-140.66666748	-0.00087514
-140.63333415	-0.00120547
-140.60000081	-0.00147173
-140.56666748	-0.00189020
-140.53333415	-0.00214248
-140.50000081	-0.00229718
-140.46666748	-0.00270497
-140.43333415	-0.00327784
-140.40000081	-0.00378966
-140.36666748	-0.00424671
-140.33333415	-0.00465009
-140.30000082	-0.00507220
-140.26666748	-0.00531460
-140.23333415	-0.00538913
-140.20000082	-0.00521846
-140.16666748	-0.00500472
-140.13333415	-0.00482931
-140.10000082	-0.00441776
-140.06666748	-0.00364911
-140.03333415	-0.00335478
-140.00000082	-0.00252108
-139.96666749	-0.00164531
-139.93333415	-0.00097470
-139.90000082	-0.00005923
-139.86666749	0.00082849
-139.83333415	0.00198709
-139.80000082	0.00306603
-139.76666749	0.00410113
-139.73333415	0.00499022
-139.70000082	0.00589361
-139.66666749	0.00691565
-139.63333415	0.00766661
-139.60000082	0.00836999
-139.56666749	0.00879310
-139.53333416	0.00913240
-139.50000082	0.00921290
-139.46666749	0.00886822
-139.43333416	0.00860215
-139.40000082	0.00800049
-139.36666749	0.00738760
-139.33333416	0.00677025
-139.30000082	0.00633273
-139.26666749	0.00579800
-139.23333416	0.00554147
-139.20000083	0.00564304
-139.16666749	0.00545425
-139.13333416	0.00581293
-139.10000083	0.00619091
-139.06666749	0.00643930
-139.03333416	0.00675608
-139.00000083	0.00687925
-138.96666749	0.00707231
-138.93333416	0.00693957
-138.90000083	0.00645608
-138.86666750	0.00604554
-138.83333416	0.00534932
-138.80000083	0.00428254
-138.76666750	0.00318492
-138.73333416	0.00190525
-138.70000083	0.00056076
-138.66666750	-0.00047092
-138.63333416	-0.00169251
-138.60000083	-0.00273108
-138.56666750	-0.00356810
-138.53333416	-0.00434668
-138.50000083	-0.00509458
-138.46666750	-0.00538211
-138.43333417	-0.00549238
-138.40000083	-0.00547839
-138.36666750	-0.00501001
-138.33333417	-0.00434384
-138.30000083	-0.00369991
-138.26666750	-0.00280337
-138.23333417	-0.00175397
-138.20000083	-0.00069723
-138.16666750	0.00060696
-138.13333417	0.00143904
-138.10000084	0.00280876
-138.06666750	0.00402718
-138.03333417	0.00497410
-138.00000084	0.00605410
-137.96666750	0.00697986
-137.93333417	0.00798000
-137.90000084	0.00863287
-137.86666750	0.00920944
-137.83333417	0.00958344
-137.80000084	0.00947657
-137.76666751	0.00940422
-137.73333417	0.00916284
-137.70000084	0.00858386
-137.66666751	0.00783076
-137.63333417	0.00695653
-137.60000084	0.00583373
-137.56666751	0.00493587
-137.53333417	0.00407235
-137.50000084	0.00296141
-137.46666751	0.00222675
-137.43333418	0.00148783
-137.40000084	0.00070534
-137.36666751	0.00026835
-137.33333418	0.00002777
-137.30000084	0.00008689
-137.26666751	0.00007240
-137.23333418	0.00010460
-137.20000084	0.00054107
-137.16666751	0.00064047
-137.13333418	0.00111867
-137.10000084	0.00136049
-137.06666751	0.00173717
-137.03333418	0.00209689
-137.00000085	0.00228574
-136.96666751	0.00257117
-136.93333418	0.00266995
-136.90000085	0.00279101
-136.86666751	0.00297084
-136.83333418	0.00300812
-136.80000085	0.00281453
-136.76666751	0.00275630
-136.73333418	0.00263913
-136.70000085	0.00234409
-136.66666752	0.00217931
-136.63333418	0.00183722
-136.60000085	0.00170343
-136.56666752	0.00154548
-136.53333418	0.00159935
-136.50000085	0.00175643
-136.46666752	0.00224851
-136.43333418	0.00266709
-136.40000085	0.00327492
-136.36666752	0.00421627
-136.33333419	0.00503182
-136.30000085	0.00629432
-136.26666752	0.00715723
-136.23333419	0.00838689
-136.20000085	0.00945884
-136.16666752	0.01027720
-136.13333419	0.01088584
-136.10000085	0.01121677
-136.06666752	0.01130056
-136.03333419	0.01112207
-136.00000085	0.01050058
-135.96666752	0.00991204
-135.93333419	0.00920379
-135.90000086	0.00848592
-135.86666752	0.00751676
-135.83333419	0.00688320
-135.80000086	0.00652590
-135.76666752	0.00606021
-135.73333419	0.00600899
-135.70000086	0.00602290
-135.66666752	0.00640489
-135.63333419	0.00682008
-135.60000086	0.00722086
-135.56666753	0.00763428
-135.53333419	0.00811985
-135.50000086	0.00848417
-135.46666753	0.00868656
-135.43333419	0.00884430
-135.40000086	0.00891883
-135.36666753	0.00891706
-135.33333419	0.00885041
-135.30000086	0.00869524
-135.26666753	0.00848843
-135.23333420	0.00816323
-135.20000086	0.00779791
-135.16666753	0.00767492
-135.13333420	0.00721315
-135.10000086	0.00658663
-135.06666753	0.00613271
-135.03333420	0.00552125
-135.00000086	0.00489379
-134.96666753	0.00427692
-134.93333420	0.00340946
-134.90000086	0.00255483
-134.86666753	0.00182743
-134.83333420	0.00108983
-134.80000087	0.00035613
-134.76666753	-0.00041126
-134.73333420	-0.00096059
-134.70000087	-0.00155599
-134.66666753	-0.00217833
-134.63333420	-0.00217768
-134.60000087	-0.00238581
-134.56666753	-0.00234400
-134.53333420	-0.00206388
-134.50000087	-0.00168182
-134.46666754	-0.00117971
-134.43333420	-0.00077295
-134.40000087	-0.00025053
-134.36666754	0.00011654
-134.33333420	0.00058613
-134.30000087	0.00096622
-134.26666754	0.00120428
-134.23333420	0.00146719
-134.20000087	0.00158556
-134.16666754	0.00189925
-134.13333421	0.00190883
-134.10000087	0.00185957
-134.06666754	0.00208670
-134.03333421	0.00223172
-134.00000087	0.00253020
-133.96666754	0.00287012
-133.93333421	0.00304275
-133.90000087	0.00333183
-133.86666754	0.00356393
-133.83333421	0.00363642
-133.80000088	0.00359857
-133.76666754	0.00312292
-133.73333421	0.00270074
-133.70000088	0.00220088
-133.66666754	0.00150705
-133.63333421	0.00068749
-133.60000088	-0.00048242
-133.56666754	-0.00162829
-133.53333421	-0.00247414
-133.50000088	-0.00364172
-133.46666754	-0.00460861
-133.43333421	-0.00539897
-133.40000088	-0.00606034
-133.36666755	-0.00669447
-133.33333421	-0.00718593
-133.30000088	-0.00762406
-133.26666755	-0.00823366
-133.23333421	-0.00860487
-133.20000088	-0.00919731
-133.16666755	-0.00973310
-133.13333421	-0.01007901
-133.10000088	-0.01044336
-133.06666755	-0.01086059
-133.03333422	-0.01113101
-133.00000088	-0.01098902
-132.96666755	-0.01066628
-132.93333422	-0.01015002
-132.90000088	-0.00939568
-132.86666755	-0.00820753
-132.83333422	-0.00701373
-132.80000088	-0.00554974
-132.76666755	-0.00406540
-132.73333422	-0.00242738
-132.70000089	-0.00099110
-132.66666755	0.00051557
-132.63333422	0.00162247
-132.60000089	0.00251969
-132.56666755	0.00314020
-132.53333422	0.00337297
-132.50000089	0.00339540
-132.46666755	0.00301432
-132.43333422	0.00257230
-132.40000089	0.00192715
-132.36666755	0.00108805
-132.33333422	0.00025233
-132.30000089	-0.00064422
-132.26666756	-0.00139663
-132.23333422	-0.00198172
-132.20000089	-0.00255444
-132.16666756	-0.00291351
-132.13333422	-0.00311140
-132.10000089	-0.00304293
-132.06666756	-0.00288051
-132.03333422	-0.00269511
-132.00000089	-0.00237528
-131.96666756	-0.00194706
-131.93333423	-0.00156794
-131.90000089	-0.00125367
-131.86666756	-0.00099453
-131.83333423	-0.00087245
-131.80000089	-0.00084826
-131.76666756	-0.00096985
-131.73333423	-0.00122494
-131.70000089	-0.00152184
-131.66666756	-0.00192497
-131.63333423	-0.00222547
-131.60000090	-0.00267310
-131.56666756	-0.00318830
-131.53333423	-0.00351585
-131.50000090	-0.00385329
-131.46666756	-0.00404070
-131.43333423	-0.00418862
-131.40000090	-0.00431412
-131.36666756	-0.00431811
-131.33333423	-0.00433394
-131.30000090	-0.00425182
-131.26666756	-0.00415264
-131.23333423	-0.00404598
-131.20000090	-0.00384019
-131.16666757	-0.00371450
-131.13333423	-0.00351137
-131.10000090	-0.00330418
-131.06666757	-0.00311420
-131.03333423	-0.00286847
-131.00000090	-0.00267324
-130.96666757	-0.00248839
-130.93333423	-0.00229106
-130.90000090	-0.00216207
-130.86666757	-0.00201437
-130.83333424	-0.00187000
-130.80000090	-0.00180159
-130.76666757	-0.00173365
-130.73333424	-0.00162852
-130.70000090	-0.00162761
-130.66666757	-0.00160760
-130.63333424	-0.00159522
-130.60000090	-0.00161914
-130.56666757	-0.00156168
-130.53333424	-0.00152660
-130.50000091	-0.00146998
-130.46666757	-0.00137316
-130.43333424	-0.00127024
-130.40000091	-0.00115420
-130.36666757	-0.00101329
-130.33333424	-0.00086751
-130.30000091	-0.00072736
-130.26666757	-0.00057889
-130.23333424	-0.00044521
-130.20000091	-0.00032846
-130.16666758	-0.00022414
-130.13333424	-0.00015044
-130.10000091	-0.00007806
-130.06666758	-0.00004397
-130.03333424	-0.00003184
-130.00000091	-0.00002225
-129.96666758	-0.00001561
-129.93333424	-0.00002284
-129.90000091	-0.00003401
-129.86666758	-0.00004515
-129.83333424	-0.00005643
-129.80000091	-0.00006285
-129.76666758	-0.00006473
-129.73333425	-0.00006670
-129.70000091	-0.00006261
-129.66666758	-0.00005807
-129.63333425	-0.00005086
-129.60000091	-0.00004312
-129.56666758	-0.00003501
-129.53333425	-0.00002764
-129.50000091	-0.00002021
-129.46666758	-0.00001305
-129.43333425	-0.00000750
-129.40000092	-0.00000330
-129.36666758	-0.00000079
-129.33333425	0.00000000
